"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1052","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","211","212","223","2","11","23"
"1053","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","321","322","113","6","15","19"
"1054","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","231","112","222","8","10","14"
"1055","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","211","222","233","2","14","26"
"1056","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","131","212","312","7","11","12"
"1057","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","331","312","123","9","12","22"
"1058","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","122","313","8","13","21"
"1059","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","222","223","233","14","23","26"
"1060","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","222","223","133","14","23","25"
"1061","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","321","222","332","6","14","18"
"1062","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","113","123","133","19","22","25"
"1063","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","321","112","133","6","10","25"
"1064","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","231","313","223","8","21","23"
"1065","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","221","321","232","5","6","17"
"1066","0.166","0.164","0.166","0.164","0.183","0.157","-1","-1","-1","22a2b","111","311","133","1","3","25"
"1067","0.16","0.137","0.16","0.137","0.132","0.137","0.137","-1","-1","22b1","231","132","123","8","16","22"
"1068","0.145","0.125","0.12","0.12","0.125","0.12","0.12","0.125","-1","211","211","121","333","2","4","27"
"1069","0.149","0.145","0.149","0.145","0.134","0.134","0.145","-1","-1","22a1","311","331","122","3","9","13"
"1070","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","322","233","1","15","26"
"1071","0.221","0.201","0.188","0.201","0.188","-1","-1","-1","-1","322b","122","222","123","13","14","22"
"1072","0.16","0.137","0.16","0.137","0.132","0.137","0.137","-1","-1","22b1","311","221","233","3","5","26"
"1073","0.149","0.145","0.149","0.145","0.134","0.134","0.145","-1","-1","22a1","221","112","132","5","10","16"
"1074","0.18","0.153","0.18","0.153","0.153","0.18","-1","-1","-1","22b2b","211","331","312","2","9","12"
"1075","0.184","0.136","0.136","0.136","0.136","0.136","0.136","-1","-1","311","211","222","233","2","14","26"
"1076","0.145","0.125","0.12","0.12","0.125","0.12","0.12","0.125","-1","211","231","312","223","8","12","23"
"1077","0.225","0.225","0.183","0.183","0.183","-1","-1","-1","-1","331","112","212","312","10","11","12"
"1078","0.2","0.16","0.153","0.153","0.16","0.173","-1","-1","-1","321","311","221","231","3","5","8"
"1079","0.166","0.164","0.166","0.164","0.183","0.157","-1","-1","-1","22a2b","122","223","233","13","23","26"
"1080","0.2","0.153","0.153","0.16","0.173","0.16","-1","-1","-1","321","311","331","322","3","9","15"
"1081","0.346","0.112","0.112","0.123","0.183","0.123","-1","-1","-1","321","111","211","313","1","2","21"
"1082","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","232","123","3","17","22"
"1083","0.229","0.115","0.107","0.107","0.115","0.107","0.107","0.115","-1","211","321","212","113","6","11","19"
"1084","0.179","0.137","0.179","0.137","0.116","0.116","0.137","-1","-1","22a1","221","132","223","5","16","23"
"1085","0.171","0.139","0.171","0.139","0.252","0.127","-1","-1","-1","22a2b","312","322","213","12","15","20"
"1086","0.382","0.103","0.103","0.103","0.103","0.103","0.103","-1","-1","311","331","132","233","9","16","26"
"1087","0.229","0.115","0.107","0.107","0.115","0.107","0.107","0.115","-1","211","311","123","233","3","22","26"
"1088","0.171","0.139","0.171","0.139","0.252","0.127","-1","-1","-1","22a2b","321","213","313","6","20","21"
"1089","0.346","0.112","0.112","0.123","0.183","0.123","-1","-1","-1","321","212","122","232","11","13","17"
"1090","0.179","0.137","0.179","0.137","0.116","0.116","0.137","-1","-1","22a1","122","132","213","13","16","20"
"1091","0.224","0.112","0.224","0.112","0.103","0.112","0.112","-1","-1","22b1","311","122","323","3","13","24"
"1092","0.306","0.203","0.143","0.203","0.143","-1","-1","-1","-1","322b","122","222","123","13","14","22"
"1093","0.307","0.307","0.128","0.128","0.128","-1","-1","-1","-1","331","132","232","332","16","17","18"
"1094","0.223","0.111","0.223","0.111","0.111","0.223","-1","-1","-1","22b2b","121","322","132","4","15","16"
"1095","0.224","0.112","0.224","0.112","0.103","0.112","0.112","-1","-1","22b1","231","313","223","8","21","23"
"1096","0.199","0.195","0.205","0.195","0.205","-1","-1","-1","-1","322b","212","122","222","11","13","14"
"1097","0.121","0.13","0.122","0.122","0.13","0.122","0.122","0.13","-1","211","231","112","322","8","10","15"
"1098","0.132","0.156","0.132","0.156","0.135","0.135","0.156","-1","-1","22a1","122","322","233","13","15","26"
"1099","0.166","0.175","0.16","0.175","0.162","0.162","-1","-1","-1","321","131","122","123","7","13","22"
"1100","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","322","113","8","15","19"
"1101","0.121","0.13","0.122","0.122","0.13","0.122","0.122","0.13","-1","211","211","121","333","2","4","27"
"1102","0.156","0.179","0.156","0.179","0.166","0.165","-1","-1","-1","22a2b","222","232","323","14","17","24"
"1103","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","311","212","322","3","11","15"
"1104","0.166","0.162","0.162","0.175","0.16","0.175","-1","-1","-1","321","211","231","222","2","8","14"
"1105","0.132","0.156","0.132","0.156","0.135","0.135","0.156","-1","-1","22a1","121","122","313","4","13","21"
"1106","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","111","121","131","1","4","7"
"1107","0.14","0.146","0.14","0.146","0.136","0.146","0.146","-1","-1","22b1","131","222","332","7","14","18"
"1108","0.14","0.146","0.14","0.146","0.136","0.146","0.146","-1","-1","22b1","221","131","212","5","7","11"
"1109","0.156","0.179","0.156","0.179","0.166","0.165","-1","-1","-1","22a2b","122","223","233","13","23","26"
"1110","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","113","323","233","19","24","26"
"1111","0.147","0.142","0.142","0.142","0.142","0.142","0.142","-1","-1","311","221","122","323","5","13","24"
"1112","0.205","0.205","0.197","0.197","0.197","-1","-1","-1","-1","331","121","122","123","4","13","22"
"1113","0.168","0.165","0.168","0.165","0.165","0.168","-1","-1","-1","22b2b","232","223","133","17","23","25"
"1114","0.169","0.152","0.152","0.187","0.154","0.187","-1","-1","-1","321","212","232","223","11","17","23"
"1115","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","122","233","3","13","26"
"1116","0.122","0.172","0.122","0.172","0.12","0.12","0.172","-1","-1","22a1","211","122","123","2","13","22"
"1117","0.145","0.194","0.145","0.194","0.162","0.16","-1","-1","-1","22a2b","222","313","223","14","21","23"
"1118","0.169","0.154","0.187","0.152","0.152","0.187","-1","-1","-1","321","211","311","121","2","3","4"
"1119","0.138","0.15","0.138","0.15","0.124","0.15","0.15","-1","-1","22b1","311","221","123","3","5","22"
"1120","0.122","0.172","0.122","0.172","0.12","0.12","0.172","-1","-1","22a1","121","122","313","4","13","21"
"1121","0.118","0.138","0.117","0.117","0.138","0.117","0.117","0.138","-1","211","231","122","213","8","13","20"
"1122","0.2","0.189","0.211","0.189","0.211","-1","-1","-1","-1","322b","212","122","222","11","13","14"
"1123","0.118","0.138","0.117","0.117","0.138","0.117","0.117","0.138","-1","211","221","331","112","5","9","10"
"1124","0.145","0.194","0.145","0.194","0.162","0.16","-1","-1","-1","22a2b","121","221","233","4","5","26"
"1125","0.138","0.15","0.138","0.15","0.124","0.15","0.15","-1","-1","22b1","331","313","123","9","21","22"
"1126","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","321","212","113","6","11","19"
"1127","0.141","0.145","0.141","0.145","0.138","0.145","0.145","-1","-1","22b1","312","213","123","12","20","22"
"1128","0.136","0.151","0.136","0.151","0.137","0.137","0.151","-1","-1","22a1","211","231","322","2","8","15"
"1129","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","212","133","6","11","25"
"1130","0.199","0.197","0.204","0.197","0.204","-1","-1","-1","-1","322b","123","133","233","22","25","26"
"1131","0.141","0.145","0.141","0.145","0.138","0.145","0.145","-1","-1","22b1","121","312","113","4","12","19"
"1132","0.166","0.163","0.173","0.163","0.163","0.173","-1","-1","-1","321","121","122","113","4","13","19"
"1133","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","222","332","113","14","18","19"
"1134","0.142","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","121","112","133","4","10","25"
"1135","0.16","0.175","0.16","0.175","0.165","0.165","-1","-1","-1","22a2b","211","233","333","2","26","27"
"1136","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","121","122","123","4","13","22"
"1137","0.16","0.175","0.16","0.175","0.165","0.165","-1","-1","-1","22a2b","312","232","313","12","17","21"
"1138","0.166","0.167","0.166","0.167","0.167","0.166","-1","-1","-1","22b2b","132","123","233","16","22","26"
"1139","0.166","0.173","0.163","0.173","0.163","0.163","-1","-1","-1","321","121","222","223","4","14","23"
"1140","0.136","0.151","0.136","0.151","0.137","0.137","0.151","-1","-1","22a1","121","321","212","4","6","11"
"1141","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","223","233","333","23","26","27"
"1142","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","321","331","212","6","9","11"
"1143","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","322","113","8","15","19"
"1144","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","332","113","223","18","19","23"
"1145","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","212","123","333","11","22","27"
"1146","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","121","322","132","4","15","16"
"1147","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","121","122","313","4","13","21"
"1148","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","213","323","133","20","24","25"
"1149","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","221","122","123","5","13","22"
"1150","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","113","123","133","19","22","25"
"1151","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","111","312","332","1","12","18"
"1152","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","231","132","213","8","16","20"
"1153","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","212","313","133","11","21","25"
"1154","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","221","131","223","5","7","23"
"1155","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","131","112","133","7","10","25"
"1156","0.136","0.151","0.136","0.151","0.138","0.138","0.151","-1","-1","22a1","221","112","223","5","10","23"
"1157","0.162","0.176","0.162","0.176","0.155","0.169","-1","-1","-1","22a2b","311","113","133","3","19","25"
"1158","0.162","0.176","0.162","0.176","0.155","0.169","-1","-1","-1","22a2b","132","113","213","16","19","20"
"1159","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","322","113","8","15","19"
"1160","0.16","0.173","0.16","0.173","0.173","0.16","-1","-1","-1","22b2b","222","123","233","14","22","26"
"1161","0.114","0.129","0.124","0.124","0.129","0.124","0.124","0.129","-1","211","231","122","213","8","13","20"
"1162","0.133","0.148","0.133","0.148","0.141","0.148","0.148","-1","-1","22b1","131","113","323","7","19","24"
"1163","0.114","0.129","0.124","0.124","0.129","0.124","0.124","0.129","-1","211","212","123","333","11","22","27"
"1164","0.136","0.151","0.136","0.151","0.138","0.138","0.151","-1","-1","22a1","312","223","233","12","23","26"
"1165","0.133","0.148","0.133","0.148","0.141","0.148","0.148","-1","-1","22b1","331","232","213","9","17","20"
"1166","0.147","0.169","0.169","0.177","0.162","0.177","-1","-1","-1","321","211","311","113","2","3","19"
"1167","0.12","0.147","0.147","0.147","0.147","0.147","0.147","-1","-1","311","211","222","233","2","14","26"
"1168","0.147","0.177","0.169","0.169","0.177","0.162","-1","-1","-1","321","312","323","333","12","24","27"
"1169","0.186","0.186","0.21","0.21","0.21","-1","-1","-1","-1","331","311","321","331","3","6","9"
"1170","0.186","0.197","0.21","0.197","0.21","-1","-1","-1","-1","322b","112","212","122","10","11","13"
"1171","0.146","0.142","0.142","0.142","0.142","0.142","0.142","-1","-1","311","211","321","131","2","6","7"
"1172","0.119","0.136","0.118","0.118","0.136","0.118","0.118","0.136","-1","211","111","332","123","1","18","22"
"1173","0.198","0.191","0.21","0.191","0.21","-1","-1","-1","-1","322b","113","213","223","19","20","23"
"1174","0.201","0.201","0.199","0.199","0.199","-1","-1","-1","-1","331","132","232","332","16","17","18"
"1175","0.123","0.169","0.123","0.169","0.124","0.124","0.169","-1","-1","22a1","211","122","123","2","13","22"
"1176","0.167","0.166","0.167","0.166","0.166","0.167","-1","-1","-1","22b2b","211","331","233","2","9","26"
"1177","0.123","0.169","0.123","0.169","0.124","0.124","0.169","-1","-1","22a1","221","112","132","5","10","16"
"1178","0.139","0.149","0.139","0.149","0.127","0.149","0.149","-1","-1","22b1","121","322","113","4","15","19"
"1179","0.119","0.136","0.118","0.118","0.136","0.118","0.118","0.136","-1","211","111","122","233","1","13","26"
"1180","0.168","0.184","0.155","0.155","0.184","0.154","-1","-1","-1","321","231","132","332","8","16","18"
"1181","0.168","0.154","0.184","0.155","0.155","0.184","-1","-1","-1","321","221","122","223","5","13","23"
"1182","0.147","0.191","0.147","0.191","0.164","0.161","-1","-1","-1","22a2b","111","331","112","1","9","10"
"1183","0.147","0.191","0.147","0.191","0.164","0.161","-1","-1","-1","22a2b","311","321","122","3","6","13"
"1184","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","312","133","5","12","25"
"1185","0.139","0.149","0.139","0.149","0.127","0.149","0.149","-1","-1","22b1","221","212","323","5","11","24"
"1186","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","221","112","312","5","10","12"
"1187","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","322","233","1","15","26"
"1188","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","221","131","212","5","7","11"
"1189","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","131","112","122","7","10","13"
"1190","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","121","313","233","4","21","26"
"1191","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","211","322","132","2","15","16"
"1192","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","121","221","233","4","5","26"
"1193","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","211","331","233","2","9","26"
"1194","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","111","211","213","1","2","20"
"1195","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","322","132","232","15","16","17"
"1196","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","211","331","132","2","9","16"
"1197","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","211","331","212","2","9","11"
"1198","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","321","322","323","6","15","24"
"1199","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","331","132","233","9","16","26"
"1200","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","132","213","223","16","20","23"
"1201","0.218","0.115","0.218","0.115","0.115","0.218","-1","-1","-1","22b2b","112","332","133","10","18","25"
"1202","0.178","0.123","0.113","0.113","0.123","0.113","0.113","0.123","-1","211","211","321","133","2","6","25"
"1203","0.366","0.115","0.115","0.129","0.148","0.129","-1","-1","-1","321","311","331","322","3","9","15"
"1204","0.154","0.152","0.154","0.152","0.249","0.139","-1","-1","-1","22a2b","311","321","122","3","6","13"
"1205","0.198","0.124","0.198","0.124","0.11","0.124","0.124","-1","-1","22b1","231","132","123","8","16","22"
"1206","0.147","0.15","0.147","0.15","0.127","0.127","0.15","-1","-1","22a1","221","321","112","5","6","10"
"1207","0.384","0.103","0.103","0.103","0.103","0.103","0.103","-1","-1","311","211","222","233","2","14","26"
"1208","0.33","0.186","0.149","0.186","0.149","-1","-1","-1","-1","322b","221","223","233","5","23","26"
"1209","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","322","233","1","15","26"
"1210","0.154","0.152","0.154","0.152","0.249","0.139","-1","-1","-1","22a2b","122","322","113","13","15","19"
"1211","0.366","0.148","0.129","0.115","0.115","0.129","-1","-1","-1","321","121","122","223","4","13","23"
"1212","0.147","0.15","0.147","0.15","0.127","0.127","0.15","-1","-1","22a1","122","322","233","13","15","26"
"1213","0.178","0.123","0.113","0.113","0.123","0.113","0.113","0.123","-1","211","321","332","213","6","18","20"
"1214","0.31","0.31","0.126","0.126","0.126","-1","-1","-1","-1","331","121","221","321","4","5","6"
"1215","0.198","0.124","0.198","0.124","0.11","0.124","0.124","-1","-1","22b1","121","331","232","4","9","17"
"1216","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","211","312","113","2","12","19"
"1217","0.129","0.159","0.129","0.159","0.132","0.132","0.159","-1","-1","22a1","111","232","113","1","17","19"
"1218","0.166","0.161","0.161","0.178","0.158","0.178","-1","-1","-1","321","112","132","123","10","16","22"
"1219","0.153","0.182","0.153","0.182","0.166","0.163","-1","-1","-1","22a2b","111","311","133","1","3","25"
"1220","0.12","0.132","0.121","0.121","0.132","0.121","0.121","0.132","-1","211","121","322","233","4","15","26"
"1221","0.198","0.194","0.207","0.194","0.207","-1","-1","-1","-1","322b","121","321","131","4","6","7"
"1222","0.129","0.159","0.129","0.159","0.132","0.132","0.159","-1","-1","22a1","231","123","323","8","22","24"
"1223","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","132","313","5","16","21"
"1224","0.199","0.199","0.2","0.2","0.2","-1","-1","-1","-1","331","131","132","133","7","16","25"
"1225","0.166","0.167","0.166","0.167","0.167","0.166","-1","-1","-1","22b2b","211","331","312","2","9","12"
"1226","0.14","0.147","0.14","0.147","0.134","0.147","0.147","-1","-1","22b1","311","221","123","3","5","22"
"1227","0.14","0.147","0.14","0.147","0.134","0.147","0.147","-1","-1","22b1","311","231","222","3","8","14"
"1228","0.12","0.132","0.121","0.121","0.132","0.121","0.121","0.132","-1","211","332","213","123","18","20","22"
"1229","0.166","0.178","0.158","0.178","0.161","0.161","-1","-1","-1","321","211","112","113","2","10","19"
"1230","0.153","0.182","0.153","0.182","0.166","0.163","-1","-1","-1","22a2b","311","331","213","3","9","20"
