"","workerData","model","softness","obedience","type","cross_validated","Nr"
"608",0.66667,1,"0","0","iterative","no",1
"609",0,0,"0","0","iterative","no",1
"610",0.60606,1,"0","0","iterative","no",1
"611",0.5,1,"0","0","iterative","no",1
"612",0.18421,0,"0","0","iterative","no",1
"613",0.13043,0,"0","0","iterative","no",1
"614",0.09091,0,"0","0","iterative","no",1
"615",0.64516,0.8,"0","0","iterative","no",1
"616",0.10811,0,"0","0","iterative","no",1
"617",0.45714,0.66667,"0","0","iterative","no",1
"618",0.08333,0,"0","0","iterative","no",1
"619",0.05128,0,"0","0","iterative","no",1
"620",0.08333,0,"0","0","iterative","no",1
"621",0,0,"0","0","iterative","no",1
"622",1,0,"0","0","iterative","no",1
"623",0,1,"0","0","iterative","no",1
"624",0,0,"0","0","iterative","no",1
"625",0,0.5,"0","0","iterative","no",1
"626",0.44737,0,"0","0","iterative","no",1
"627",0.29412,0,"0","0","iterative","no",1
"628",0.24,1,"0","0","iterative","no",1
"629",0,0,"0","0","iterative","no",1
"630",0,1,"0","0","iterative","no",1
"631",0,0.2,"0","0","iterative","no",1
"632",0,0.33333,"0","0","iterative","no",1
"633",0.34483,1,"0","0","iterative","no",1
"634",0.90909,1,"0","0","iterative","no",1
"635",0.58065,1,"0","0","iterative","no",1
"636",0.33333,0,"0","0","iterative","no",1
"637",1,1,"0","0","iterative","no",1
"638",0.95238,1,"0","0","iterative","no",1
"639",0.32143,0,"0","0","iterative","no",1
"640",0.72727,1,"0","0","iterative","no",1
"641",0.66667,1,"0","0","iterative","no",1
"642",0.71429,1,"0","0","iterative","no",1
"643",0.68966,1,"0","0","iterative","no",1
"644",0.16667,0,"0","0","iterative","no",1
"645",0.07143,0,"0","0","iterative","no",1
"646",0.51429,1,"0","0","iterative","no",1
"647",0.39535,0.33333,"0","0","iterative","no",1
"648",0.42105,0,"0","0","iterative","no",1
"649",0,0,"0","0","iterative","no",1
"650",0,0,"0","0","iterative","no",1
"651",0,0,"0","0","iterative","no",1
"652",1,0,"0","0","iterative","no",1
"653",0.05,0,"0","0","iterative","no",1
"654",0.55556,1,"0","0","iterative","no",1
"655",0.43333,0.5,"0","0","iterative","no",1
"656",0.32258,0,"0","0","iterative","no",1
"657",0.16667,1,"0","0","iterative","no",1
"658",0.17391,0,"0","0","iterative","no",1
"659",0.65217,1,"0","0","iterative","no",1
"660",0.16667,0,"0","0","iterative","no",1
"661",0.46429,0,"0","0","iterative","no",1
"662",0.29412,0.33333,"0","0","iterative","no",1
"663",0.25,0,"0","0","iterative","no",1
"664",0.46875,0.66667,"0","0","iterative","no",1
"665",0,0,"0","0","iterative","no",1
"666",0.5,0,"0","0","iterative","no",1
"667",0.41379,0,"0","0","iterative","no",1
"668",0.37143,1,"0","0","iterative","no",1
"669",0,0.66667,"0","0","iterative","no",1
"670",0,0,"0","0","iterative","no",1
"671",1,1,"0","0","iterative","no",1
"672",0,0,"0","0","iterative","no",1
"673",0.22222,0,"0","0","iterative","no",1
"674",0.34146,1,"0","0","iterative","no",1
"675",0.25,0,"0","0","iterative","no",1
"676",0.38095,0.33333,"0","0","iterative","no",1
"677",0.45161,1,"0","0","iterative","no",1
"678",0.16129,0,"0","0","iterative","no",1
"679",0.3871,0.33333,"0","0","iterative","no",1
"680",0.6,1,"0","0","iterative","no",1
"681",0,0,"0","0","iterative","no",1
"682",0,0,"0","0","iterative","no",1
"683",1,1,"0","0","iterative","no",1
"684",0.375,0.33333,"0","0","iterative","no",1
"685",0.09091,0,"0","0","iterative","no",1
"686",0.74074,1,"0","0","iterative","no",1
"687",0.57143,1,"0","0","iterative","no",1
"688",0.14286,0,"0","0","iterative","no",1
"689",0.76,1,"0","0","iterative","no",1
"690",0.36667,0,"0","0","iterative","no",1
"691",0.33333,0,"0","0","iterative","no",1
"692",0.3871,0,"0","0","iterative","no",1
"693",0.58621,0,"0","0","iterative","no",1
"694",0,0,"0","0","iterative","no",1
"695",0.125,0,"0","0","iterative","no",1
"696",0,0,"0","0","iterative","no",1
"697",0.15385,0,"0","0","iterative","no",1
"698",0.6,1,"0","0","iterative","no",1
"699",0.33333,0,"0","0","iterative","no",1
"700",0.2069,0,"0","0","iterative","no",1
"701",0.18519,0,"0","0","iterative","no",1
"702",0.53571,0,"0","0","iterative","no",1
"703",0.38462,0,"0","0","iterative","no",1
"704",0.23684,0.06667,"0","0","iterative","no",1
"705",0,0,"0","0","iterative","no",1
"706",0.25,0,"0","0","iterative","no",1
"707",0,0,"0","0","iterative","no",1
"708",0.66667,1,"0","0","iterative","no",1
"709",0.36667,1,"0","0","iterative","no",1
"710",0,0,"0","0","iterative","no",1
"711",0.03448,0,"0","0","iterative","no",1
"712",0.39394,0,"0","0","iterative","no",1
"713",0,0,"0","0","iterative","no",1
"714",0,0,"0","0","iterative","no",1
"715",0.68966,1,"0","0","iterative","no",1
"716",0.68966,1,"0","0","iterative","no",1
"717",0,0.33333,"0","0","iterative","no",1
"718",0.14286,0,"0","0","iterative","no",1
"719",0.03333,0,"0","0","iterative","no",1
"720",0.33333,0,"0","0","iterative","no",1
"721",0.9,0.33333,"0","0","iterative","no",1
"722",0.44444,0.33333,"0","0","iterative","no",1
"723",0.36,0,"0","0","iterative","no",1
"724",0.35088,0.33333,"0","0","iterative","no",1
"725",0.05556,0,"0","0","iterative","no",1
"726",0.09091,0,"0","0","iterative","no",1
"727",0.32,0.33333,"0","0","iterative","no",1
"728",0.16667,0.8,"0","0","iterative","no",1
"729",1,1,"0","0","iterative","no",1
"730",0.08696,0,"0","0","iterative","no",1
"731",0.86957,1,"0","0","iterative","no",1
"732",0.09091,0,"0","0","iterative","no",1
"733",0.59375,1,"0","0","iterative","no",1
"734",0.40625,0,"0","0","iterative","no",1
"735",0.09091,0,"0","0","iterative","no",1
"736",0.83333,1,"0","0","iterative","no",1
"737",1,1,"0","0","iterative","no",1
"738",0.25926,0,"0","0","iterative","no",1
"739",0.03448,0,"0","0","iterative","no",1
"740",0.09524,0,"0","0","iterative","no",1
"741",0.8,1,"0","0","iterative","no",1
"742",0,0,"0","0","iterative","no",1
"743",0,0.33333,"0","0","iterative","no",1
"744",0.66667,1,"0","0","iterative","no",1
"745",0.28571,0,"0","0","iterative","no",1
"746",0.25641,0,"0","0","iterative","no",1
"747",0.3617,0.33333,"0","0","iterative","no",1
"748",0.30769,0,"0","0","iterative","no",1
"749",0.12,0,"0","0","iterative","no",1
"750",0.27778,0,"0","0","iterative","no",1
"751",0.46512,0,"0","0","iterative","no",1
"752",0.31915,0.2,"0","0","iterative","no",1
"753",0,0,"0","0","iterative","no",1
"754",0,0,"0","0","iterative","no",1
"755",0.31034,0,"0","0","iterative","no",1
"756",0.5,1,"0","0","iterative","no",1
"757",0,1,"0","0","iterative","no",1
"758",0.67857,1,"0","0","iterative","no",1
"759",0.03226,0,"0","0","iterative","no",1
"760",0.63333,0.8,"0","0","iterative","no",1
"761",0.53846,0.33333,"0","0","iterative","no",1
"762",0.16,0,"0","0","iterative","no",1
"763",0.1,0,"0","0","iterative","no",1
"764",0.85,1,"0","0","iterative","no",1
"765",0.33333,1,"0","0","iterative","no",1
"766",0.5,0.8,"0","0","iterative","no",1
"767",0.33333,0,"0","0","iterative","no",1
"768",0.4,1,"0","0","iterative","no",1
"769",0,0,"0","0","iterative","no",1
"770",0.64516,1,"0","0","iterative","no",1
"771",0.39394,0,"0","0","iterative","no",1
"772",0.5,0.33333,"0","0","iterative","no",1
"773",0.58824,1,"0","0","iterative","no",1
"774",0.08696,0,"0","0","iterative","no",1
"775",0.44737,1,"0","0","iterative","no",1
"776",0.58824,1,"0","0","iterative","no",1
"777",0.74074,1,"0","0","iterative","no",1
"778",0.33333,0,"0","0","iterative","no",1
"779",0.44444,0,"0","0","iterative","no",1
"780",0.33333,0,"0","0","iterative","no",1
"781",0.09375,0,"0","0","iterative","no",1
"782",0.23333,0,"0","0","iterative","no",1
"783",0.36364,0,"0","0","iterative","no",1
"784",0.20833,0,"0","0","iterative","no",1
"785",0.72727,1,"0","0","iterative","no",1
"786",0.53333,0,"0","0","iterative","no",1
"787",0.41935,1,"0","0","iterative","no",1
"788",0.36667,0.83333,"0","0","iterative","no",1
"789",0.86364,0.8,"0","0","iterative","no",1
"790",0,0,"0","0","iterative","no",1
"791",0.51282,0,"0","0","iterative","no",1
"792",0,0,"0","0","iterative","no",1
"793",0.68966,1,"0","0","iterative","no",1
"794",0.25,0.06667,"0","0","iterative","no",1
"795",0,0,"0","0","iterative","no",1
"796",0.64516,1,"0","0","iterative","no",1
"797",0,0,"0","0","iterative","no",1
"798",0.5,0,"0","0","iterative","no",1
"799",0.5,1,"0","0","iterative","no",1
"800",0.66667,1,"0","0","iterative","no",1
"801",0.28,0,"0","0","iterative","no",1
"802",0.31034,0,"0","0","iterative","no",1
"803",0.35484,0,"0","0","iterative","no",1
"804",0.33333,0,"0","0","iterative","no",1
"805",0.35556,0,"0","0","iterative","no",1
"806",0.23913,0,"0","0","iterative","no",1
"807",0.34211,0,"0","0","iterative","no",1
"808",0.20513,0,"0","0","iterative","no",1
"809",0.5,0.33333,"0","0","iterative","no",1
"810",0.33333,0,"0","0","iterative","no",1
"811",0.5,0.33333,"0","0","iterative","no",1
"812",0.55,0,"0","0","iterative","no",1
"813",0.64516,1,"0","0","iterative","no",1
"814",0.4,0,"0","0","iterative","no",1
"815",0,0,"0","0","iterative","no",1
"816",0.41176,0,"0","0","iterative","no",1
"817",0.2,0,"0","0","iterative","no",1
"818",0.03571,0,"0","0","iterative","no",1
"819",0.26316,0,"0","0","iterative","no",1
"820",0.19444,0,"0","0","iterative","no",1
"821",0.30556,0,"0","0","iterative","no",1
"822",0.61538,0.22222,"0","0","iterative","no",1
"823",0.28,0,"0","0","iterative","no",1
"824",0.25926,0,"0","0","iterative","no",1
"825",0,0,"0","0","iterative","no",1
"826",0,0,"0","0","iterative","no",1
"827",0,0,"0","0","iterative","no",1
"828",0.90909,1,"0","0","iterative","no",1
"829",0.10345,0,"0","0","iterative","no",1
"830",0,0,"0","0","iterative","no",1
"831",0.2,0,"0","0","iterative","no",1
"832",0.28261,0,"0","0","iterative","no",1
"833",1,1,"0","0","iterative","no",1
"834",0.74074,1,"0","0","iterative","no",1
"835",1,1,"0","0","iterative","no",1
"836",0,0.33333,"0","0","iterative","no",1
"837",0,0.33333,"0","0","iterative","no",1
"838",0.32258,0.33333,"0","0","iterative","no",1
"839",0.33333,1,"0","0","iterative","no",1
"840",0.1,0,"0","0","iterative","no",1
"841",0.21212,0,"0","0","iterative","no",1
"842",0.5625,1,"0","0","iterative","no",1
"843",0.32432,0,"0","0","iterative","no",1
"844",0.15625,0,"0","0","iterative","no",1
"845",0.34615,0,"0","0","iterative","no",1
"846",1,1,"0","0","iterative","no",1
"847",0.17391,1,"0","0","iterative","no",1
"848",0.23077,0,"0","0","iterative","no",1
"849",0.1,0,"0","0","iterative","no",1
"850",0.48571,0.33333,"0","0","iterative","no",1
"851",0.05556,0.8,"0","0","iterative","no",1
"852",0.09091,0,"0","0","iterative","no",1
"853",0.71429,0.66667,"0","0","iterative","no",1
"854",0.95238,1,"0","0","iterative","no",1
"855",1,1,"0","0","iterative","no",1
"856",0.58824,0.66667,"0","0","iterative","no",1
"857",0.57692,0.33333,"0","0","iterative","no",1
"858",0.09524,0,"0","0","iterative","no",1
"859",0.47619,0,"0","0","iterative","no",1
"860",0.83333,0,"0","0","iterative","no",1
"861",0.30435,0.33333,"0","0","iterative","no",1
"862",0.625,1,"0","0","iterative","no",1
"863",0.44737,0.33333,"0","0","iterative","no",1
"864",0.75,0.8,"0","0","iterative","no",1
"865",0,0,"0","0","iterative","no",1
"866",0.5,0,"0","0","iterative","no",1
"867",0.5,1,"0","0","iterative","no",1
"868",0,0,"0","0","iterative","no",1
"869",0.82609,0.66667,"0","0","iterative","no",1
"870",0.11538,0.33333,"0","0","iterative","no",1
"871",0.68966,0,"0","0","iterative","no",1
"872",0.47619,0.33333,"0","0","iterative","no",1
"873",0,0,"0","0","iterative","no",1
"874",0,0,"0","0","iterative","no",1
"875",0,0,"0","0","iterative","no",1
"876",0,0,"0","0","iterative","no",1
"877",0.22222,0,"0","0","iterative","no",1
"878",0.60606,1,"0","0","iterative","no",1
"879",0.2,0,"0","0","iterative","no",1
"880",0.65517,1,"0","0","iterative","no",1
"881",0.65217,0.66667,"0","0","iterative","no",1
"882",0.48571,0,"0","0","iterative","no",1
"883",0,0,"0","0","iterative","no",1
"884",0.16,0,"0","0","iterative","no",1
"885",0,0.66667,"0","0","iterative","no",1
"886",0.02439,0,"0","0","iterative","no",1
"887",0.38462,0.33333,"0","0","iterative","no",1
"888",0.44444,0.33333,"0","0","iterative","no",1
"889",0.13043,1,"0","0","iterative","no",1
"890",0,0,"0","0","iterative","no",1
"891",0.15152,0,"0","0","iterative","no",1
"892",0.16667,0,"0","0","iterative","no",1
"893",0.48387,0.8,"0","0","iterative","no",1
"894",0.27778,0,"0","0","iterative","no",1
"895",0.32432,0,"0","0","iterative","no",1
"896",0.25,0,"0","0","iterative","no",1
"897",0,0,"0","0","iterative","no",1
"898",0,0,"0","0","iterative","no",1
"899",0,0,"0","0","iterative","no",1
"900",0.27027,1,"0","0","iterative","no",1
"901",0.55172,1,"0","0","iterative","no",1
"902",0,0,"0","0","iterative","no",1
"903",0.05882,0,"0","0","iterative","no",1
"904",0.44444,1,"0","0","iterative","no",1
"905",1,0.33333,"0","0","iterative","no",1
"906",0.8,0,"0","0","iterative","no",1
"907",0,0,"0","0","iterative","no",1
"908",0.40909,0.66667,"0","0","iterative","no",1
"909",0.11765,0.66667,"0","0","iterative","no",1
"910",0.41935,0,"0","0","iterative","no",1
"911",1,0.33333,"0","0","iterative","no",1
"912",0.27586,0,"0","0","iterative","no",1
"913",0.34091,0.66667,"0","0","iterative","no",1
"914",0.33333,1,"0","0","iterative","no",1
"915",0.35714,1,"0","0","iterative","no",1
"916",0.31818,0,"0","0","iterative","no",1
"917",1,0,"0","0","iterative","no",1
"918",0.68966,1,"0","0","iterative","no",1
"919",0,0,"0","0","iterative","no",1
"920",0,0,"0","0","iterative","no",1
"921",0,0,"0","0","iterative","no",1
"922",0.38462,1,"0","0","iterative","no",1
"923",0.37143,0,"0","0","iterative","no",1
"924",0.54545,1,"0","0","iterative","no",1
"925",0.16129,0,"0","0","iterative","no",1
"926",0.23256,0,"0","0","iterative","no",1
"927",0.52941,1,"0","0","iterative","no",1
"928",0.47222,1,"0","0","iterative","no",1
"929",0.07143,0,"0","0","iterative","no",1
"930",0.32353,0,"0","0","iterative","no",1
"931",0.37209,1,"0","0","iterative","no",1
"932",0.42105,0,"0","0","iterative","no",1
"933",0.33898,0,"0","0","iterative","no",1
"934",0.23077,0,"0","0","iterative","no",1
"935",0.33333,0.33333,"0","0","iterative","no",1
"936",0.33333,0,"0","0","iterative","no",1
"937",0.33333,0.33333,"0","0","iterative","no",1
"938",0.10714,0,"0","0","iterative","no",1
"939",0.44737,0.66667,"0","0","iterative","no",1
"940",0.39474,1,"0","0","iterative","no",1
"941",0,0,"0","0","iterative","no",1
"942",1,1,"0","0","iterative","no",1
"943",0.66667,1,"0","0","iterative","no",1
"944",0,0,"0","0","iterative","no",1
"945",0.58333,1,"0","0","iterative","no",1
"946",0.8,1,"0","0","iterative","no",1
"947",0.6,1,"0","0","iterative","no",1
"948",0.03226,0,"0","0","iterative","no",1
"949",0.71429,1,"0","0","iterative","no",1
"950",0.52941,0.33333,"0","0","iterative","no",1
"951",0.36842,0,"0","0","iterative","no",1
"952",0.5,1,"0","0","iterative","no",1
"953",0.04762,0,"0","0","iterative","no",1
"954",0,0,"0","0","iterative","no",1
"955",0.125,0,"0","0","iterative","no",1
"956",0.13043,0,"0","0","iterative","no",1
"957",0.86957,1,"0","0","iterative","no",1
"958",0.625,0.33333,"0","0","iterative","no",1
"959",0.14286,0,"0","0","iterative","no",1
"960",0.26667,0,"0","0","iterative","no",1
"961",0.34286,1,"0","0","iterative","no",1
"962",0.46512,1,"0","0","iterative","no",1
"963",0.15789,0,"0","0","iterative","no",1
"964",0.37143,0,"0","0","iterative","no",1
"965",0,0,"0","0","iterative","no",1
"966",0.11538,0,"0","0","iterative","no",1
"967",0.83333,1,"0","0","iterative","no",1
"968",1,1,"0","0","iterative","no",1
"969",0.62069,1,"0","0","iterative","no",1
"970",0.0303,0,"0","0","iterative","no",1
"971",0.41935,1,"0","0","iterative","no",1
"972",0.55882,0.83333,"0","0","iterative","no",1
"973",0,0,"0","0","iterative","no",1
"974",0.38636,1,"0","0","iterative","no",1
"975",0.43182,1,"0","0","iterative","no",1
"976",0.71429,0,"0","0","iterative","no",1
"977",0.41667,0.66667,"0","0","iterative","no",1
"978",0.34483,0,"0","0","iterative","no",1
"979",0.54839,0.66667,"0","0","iterative","no",1
"980",0.25,0,"0","0","iterative","no",1
"981",0.09677,0,"0","0","iterative","no",1
"982",0.51282,1,"0","0","iterative","no",1
"983",0.11429,0,"0","0","iterative","no",1
"984",0.16129,0,"0","0","iterative","no",1
"985",0,0,"0","0","iterative","no",1
"986",0,0,"0","0","iterative","no",1
"987",0.66667,1,"0","0","iterative","no",1
"988",0,0,"0","0","iterative","no",1
"989",0,0,"0","0","iterative","no",1
"990",0.12121,0,"0","0","iterative","no",1
"991",0.225,0,"0","0","iterative","no",1
"992",0.28947,0,"0","0","iterative","no",1
"993",0.86957,0.88889,"0","0","iterative","no",1
"994",0.39394,0,"0","0","iterative","no",1
"995",0.22581,0,"0","0","iterative","no",1
"996",0.54054,0,"0","0","iterative","no",1
"997",0.45714,0.33333,"0","0","iterative","no",1
"998",0.47222,0.5,"0","0","iterative","no",1
"999",0.51282,1,"0","0","iterative","no",1
"1000",0.52778,1,"0","0","iterative","no",1
"1001",1,0.5,"0","0","iterative","no",1
"1002",0,0.5,"0","0","iterative","no",1
"1003",1,0,"0","0","iterative","no",1
"1004",0,0,"0","0","iterative","no",1
"1005",0.625,0.5,"0","0","iterative","no",1
"1006",0.13158,0,"0","0","iterative","no",1
"1007",0.70588,0,"0","0","iterative","no",1
"1008",0,0,"0","0","iterative","no",1
"1009",0,0,"0","0","iterative","no",1
"1010",1,0,"0","0","iterative","no",1
"1011",0.95,0.8,"0","0","iterative","no",1
"1012",0,0,"0","0","iterative","no",1
"1013",0.51724,0,"0","0","iterative","no",1
"1014",0.04545,0,"0","0","iterative","no",1
"1015",0.35484,0,"0","0","iterative","no",1
"1016",0.36111,0,"0","0","iterative","no",1
"1017",0,0,"0","0","iterative","no",1
"1018",0.04762,0,"0","0","iterative","no",1
"1019",0.67857,1,"0","0","iterative","no",1
"1020",0.27273,0,"0","0","iterative","no",1
"1021",0,0,"0","0","iterative","no",1
"1022",0,0,"0","0","iterative","no",1
"1023",0,0,"0","0","iterative","no",1
"1024",0.16667,0,"0","0","iterative","no",1
"1025",0.21429,0,"0","0","iterative","no",1
"1026",0.2,0,"0","0","iterative","no",1
"1027",0.4186,0.66667,"0","0","iterative","no",1
"1028",0.47368,1,"0","0","iterative","no",1
"1029",1,0.66667,"0","0","iterative","no",1
"1030",0.5,0,"0","0","iterative","no",1
"1031",1,0.66667,"0","0","iterative","no",1
"1032",0,0,"0","0","iterative","no",1
"1033",0.05,0,"0","0","iterative","no",1
"1034",0.44444,0,"0","0","iterative","no",1
"1035",0,0,"0","0","iterative","no",1
"1036",0.54839,1,"0","0","iterative","no",1
"1037",0.16667,0,"0","0","iterative","no",1
"1038",0.65217,0.33333,"0","0","iterative","no",1
"1039",0.17391,0,"0","0","iterative","no",1
"1040",0.16667,0,"0","0","iterative","no",1
"1041",0.5,0.66667,"0","0","iterative","no",1
"1042",0.26471,0.33333,"0","0","iterative","no",1
"1043",0.25,0.33333,"0","0","iterative","no",1
"1044",0.28125,0.33333,"0","0","iterative","no",1
"1045",0,0,"0","0","iterative","no",1
"1046",0.2,1,"0","0","iterative","no",1
"1047",0.37931,0,"0","0","iterative","no",1
"1048",0.51429,0,"0","0","iterative","no",1
"1049",1,0.33333,"0","0","iterative","no",1
"1050",1,0.66667,"0","0","iterative","no",1
"1051",0,0,"0","0","iterative","no",1
"1052",1,1,"0","0","iterative","no",1
"1053",0.33333,0,"0","0","iterative","no",1
"1054",0.2439,0,"0","0","iterative","no",1
"1055",0.5,1,"0","0","iterative","no",1
"1056",0.38095,0.66667,"0","0","iterative","no",1
"1057",0.45161,0,"0","0","iterative","no",1
"1058",0.54839,1,"0","0","iterative","no",1
"1059",0.54839,0.66667,"0","0","iterative","no",1
"1060",0.3,0,"0","0","iterative","no",1
"1061",0,0.33333,"0","0","iterative","no",1
"1062",1,0.66667,"0","0","iterative","no",1
"1063",0,0,"0","0","iterative","no",1
"1064",0,0,"0","0","iterative","no",1
"1065",0.86364,1,"0","0","iterative","no",1
"1066",0.14815,0,"0","0","iterative","no",1
"1067",0.03571,0,"0","0","iterative","no",1
"1068",0.57143,1,"0","0","iterative","no",1
"1069",0.2,0,"0","0","iterative","no",1
"1070",0,0,"0","0","iterative","no",1
