"","workerid","utterance","response","feedback","orig_obj1","orig_obj2","orig_obj3","object1shape","object1pattern","object1color","object2shape","object2pattern","object2color","object3shape","object3pattern","object3color","preferenceDimension","Pref1","Pref2","Pref3","uttFeat","targetFeat","obj1OC27","obj2OC27","obj3OC27","targetObject","object2","object3"
"882",46,"cloud",2,"VeryGood",121,111,223,"cloud","striped","blue","cloud","plain","blue","circle","striped","green","pattern","plain","dotted","striped",1,2,4,1,23,1,4,23
"883",46,"green",1,"VeryGood",113,232,123,"cloud","plain","green","circle","dotted","red","cloud","striped","green","pattern","plain","dotted","striped",3,2,19,17,22,19,17,22
"884",46,"green",2,"VeryGood",333,313,132,"square","dotted","green","square","plain","green","cloud","dotted","red","pattern","plain","dotted","striped",3,2,27,21,16,21,27,16
"885",46,"green",1,"VeryGood",313,222,323,"square","plain","green","circle","striped","red","square","striped","green","pattern","plain","dotted","striped",3,2,21,14,24,21,14,24
"886",46,"circle",3,"VeryGood",232,121,212,"circle","dotted","red","cloud","striped","blue","circle","plain","red","pattern","plain","dotted","striped",1,2,17,4,11,11,17,4
"887",46,"green",1,"VeryGood",333,222,323,"square","dotted","green","circle","striped","red","square","striped","green","pattern","plain","dotted","striped",3,2,27,14,24,27,14,24
"888",46,"green",3,"VeryGood",331,123,133,"square","dotted","blue","cloud","striped","green","cloud","dotted","green","pattern","plain","dotted","striped",3,2,9,22,25,25,9,22
"889",46,"square",3,"VeryGood",213,332,312,"circle","plain","green","square","dotted","red","square","plain","red","pattern","plain","dotted","striped",1,2,20,18,12,12,20,18
"890",46,"cloud",2,"VeryGood",133,113,221,"cloud","dotted","green","cloud","plain","green","circle","striped","blue","pattern","plain","dotted","striped",1,2,25,19,5,19,25,5
"891",46,"green",1,"VeryGood",133,332,123,"cloud","dotted","green","square","dotted","red","cloud","striped","green","pattern","plain","dotted","striped",3,2,25,18,22,25,18,22
"892",46,"green",1,"VeryGood",213,223,111,"circle","plain","green","circle","striped","green","cloud","plain","blue","pattern","plain","dotted","striped",3,2,20,23,1,20,23,1
"893",46,"circle",1,"VeryGood",211,123,221,"circle","plain","blue","cloud","striped","green","circle","striped","blue","pattern","plain","dotted","striped",1,2,2,22,5,2,22,5
"894",46,"red",1,"VeryGood",232,222,121,"circle","dotted","red","circle","striped","red","cloud","striped","blue","pattern","plain","dotted","striped",3,2,17,14,4,17,14,4
"895",46,"blue",3,"VeryGood",231,132,211,"circle","dotted","blue","cloud","dotted","red","circle","plain","blue","pattern","plain","dotted","striped",3,2,8,16,2,2,8,16
"896",46,"square",1,"VeryGood",333,131,323,"square","dotted","green","cloud","dotted","blue","square","striped","green","pattern","plain","dotted","striped",1,2,27,7,24,27,7,24
"897",46,"red",3,"VeryGood",222,333,212,"circle","striped","red","square","dotted","green","circle","plain","red","pattern","plain","dotted","striped",3,2,14,27,11,11,14,27
"898",46,"cloud",1,"VeryGood",112,211,132,"cloud","plain","red","circle","plain","blue","cloud","dotted","red","pattern","plain","dotted","striped",1,2,10,2,16,10,2,16
"899",46,"square",2,"VeryGood",131,312,322,"cloud","dotted","blue","square","plain","red","square","striped","red","pattern","plain","dotted","striped",1,2,7,12,15,12,7,15
"900",46,"circle",1,"VeryGood",231,221,322,"circle","dotted","blue","circle","striped","blue","square","striped","red","pattern","plain","dotted","striped",1,2,8,5,15,8,5,15
"901",47,"striped",2,"VeryGood",121,122,312,"cloud","striped","blue","cloud","striped","red","square","plain","red","color","red","blue","green",2,3,4,13,12,13,4,12
"902",47,"striped",2,"VeryGood",233,321,323,"circle","dotted","green","square","striped","blue","square","striped","green","color","red","blue","green",2,3,26,6,24,6,26,24
"903",47,"circle",2,"VeryGood",213,211,331,"circle","plain","green","circle","plain","blue","square","dotted","blue","color","red","blue","green",1,3,20,2,9,2,20,9
"904",47,"cloud",2,"Good",121,123,333,"cloud","striped","blue","cloud","striped","green","square","dotted","green","color","red","blue","green",1,3,4,22,27,22,4,27
"905",47,"dotted",2,"VeryGood",131,132,313,"cloud","dotted","blue","cloud","dotted","red","square","plain","green","color","red","blue","green",1,3,7,16,21,16,7,21
"906",47,"cloud",2,"Good",232,123,122,"circle","dotted","red","cloud","striped","green","cloud","striped","red","color","red","blue","green",1,3,17,22,13,22,17,13
"907",47,"striped",2,"VeryGood",213,321,323,"circle","plain","green","square","striped","blue","square","striped","green","color","red","blue","green",2,3,20,6,24,6,20,24
"908",47,"circle",2,"VeryGood",131,222,221,"cloud","dotted","blue","circle","striped","red","circle","striped","blue","color","red","blue","green",1,3,7,14,5,14,7,5
"909",47,"striped",2,"Good",313,121,122,"square","plain","green","cloud","striped","blue","cloud","striped","red","color","red","blue","green",2,3,21,4,13,4,21,13
"910",47,"circle",2,"VeryGood",223,221,112,"circle","striped","green","circle","striped","blue","cloud","plain","red","color","red","blue","green",1,3,23,5,10,5,23,10
"911",47,"striped",2,"VeryGood",132,322,321,"cloud","dotted","red","square","striped","red","square","striped","blue","color","red","blue","green",2,3,16,15,6,15,16,6
"912",47,"plain",2,"VeryGood",113,112,233,"cloud","plain","green","cloud","plain","red","circle","dotted","green","color","red","blue","green",1,3,19,10,26,10,19,26
"913",47,"cloud",2,"VeryGood",111,112,323,"cloud","plain","blue","cloud","plain","red","square","striped","green","color","red","blue","green",1,3,1,10,24,10,1,24
"914",47,"striped",2,"VeryGood",333,222,221,"square","dotted","green","circle","striped","red","circle","striped","blue","color","red","blue","green",2,3,27,14,5,14,27,5
"915",47,"striped",2,"VeryGood",333,122,123,"square","dotted","green","cloud","striped","red","cloud","striped","green","color","red","blue","green",2,3,27,13,22,13,27,22
"916",47,"cloud",2,"Good",232,123,121,"circle","dotted","red","cloud","striped","green","cloud","striped","blue","color","red","blue","green",1,3,17,22,4,22,17,4
"917",47,"striped",1,"Good",123,233,122,"cloud","striped","green","circle","dotted","green","cloud","striped","red","color","red","blue","green",2,3,22,26,13,22,26,13
"918",47,"striped",3,"Good",322,112,323,"square","striped","red","cloud","plain","red","square","striped","green","color","red","blue","green",2,3,15,10,24,24,15,10
"919",47,"striped",1,"Good",123,211,121,"cloud","striped","green","circle","plain","blue","cloud","striped","blue","color","red","blue","green",2,3,22,2,4,22,2,4
"920",47,"cloud",2,"VeryGood",131,132,223,"cloud","dotted","blue","cloud","dotted","red","circle","striped","green","color","red","blue","green",1,3,7,16,23,16,7,23
"921",48,"plain",1,"Good",311,312,123,"square","plain","blue","square","plain","red","cloud","striped","green","color","red","blue","green",1,3,3,12,22,3,12,22
"922",48,"square",2,"VeryGood",232,321,323,"circle","dotted","red","square","striped","blue","square","striped","green","color","red","blue","green",1,3,17,6,24,6,17,24
"923",48,"striped",3,"Good",111,322,321,"cloud","plain","blue","square","striped","red","square","striped","blue","color","red","blue","green",2,3,1,15,6,6,1,15
"924",48,"cloud",3,"Good",132,222,131,"cloud","dotted","red","circle","striped","red","cloud","dotted","blue","color","red","blue","green",1,3,16,14,7,7,16,14
"925",48,"cloud",2,"Good",132,133,322,"cloud","dotted","red","cloud","dotted","green","square","striped","red","color","red","blue","green",1,3,16,25,15,25,16,15
"926",48,"cloud",2,"VeryGood",123,121,312,"cloud","striped","green","cloud","striped","blue","square","plain","red","color","red","blue","green",1,3,22,4,12,4,22,12
"927",48,"striped",1,"Good",121,122,231,"cloud","striped","blue","cloud","striped","red","circle","dotted","blue","color","red","blue","green",2,3,4,13,8,4,13,8
"928",48,"cloud",1,"Good",111,333,112,"cloud","plain","blue","square","dotted","green","cloud","plain","red","color","red","blue","green",1,3,1,27,10,1,27,10
"929",48,"plain",2,"Good",312,313,122,"square","plain","red","square","plain","green","cloud","striped","red","color","red","blue","green",1,3,12,21,13,21,12,13
"930",48,"cloud",2,"Good",112,113,321,"cloud","plain","red","cloud","plain","green","square","striped","blue","color","red","blue","green",1,3,10,19,6,19,10,6
"931",48,"circle",1,"Good",223,222,132,"circle","striped","green","circle","striped","red","cloud","dotted","red","color","red","blue","green",1,3,23,14,16,23,14,16
"932",48,"striped",1,"Good",123,313,122,"cloud","striped","green","square","plain","green","cloud","striped","red","color","red","blue","green",2,3,22,21,13,22,21,13
"933",48,"square",2,"VeryGood",313,311,232,"square","plain","green","square","plain","blue","circle","dotted","red","color","red","blue","green",1,3,21,3,17,3,21,17
"934",48,"plain",3,"Good",331,112,111,"square","dotted","blue","cloud","plain","red","cloud","plain","blue","color","red","blue","green",1,3,9,10,1,1,9,10
"935",48,"circle",3,"Good",123,232,233,"cloud","striped","green","circle","dotted","red","circle","dotted","green","color","red","blue","green",1,3,22,17,26,26,22,17
"936",48,"dotted",1,"VeryGood",331,123,333,"square","dotted","blue","cloud","striped","green","square","dotted","green","color","red","blue","green",1,3,9,22,27,9,22,27
"937",48,"cloud",1,"Good",131,321,132,"cloud","dotted","blue","square","striped","blue","cloud","dotted","red","color","red","blue","green",1,3,7,6,16,7,6,16
"938",48,"cloud",1,"Good",113,231,112,"cloud","plain","green","circle","dotted","blue","cloud","plain","red","color","red","blue","green",1,3,19,8,10,19,8,10
"939",48,"dotted",1,"Good",133,132,223,"cloud","dotted","green","cloud","dotted","red","circle","striped","green","color","red","blue","green",1,3,25,16,23,25,16,23
"940",48,"plain",3,"VeryGood",222,113,111,"circle","striped","red","cloud","plain","green","cloud","plain","blue","color","red","blue","green",1,3,14,19,1,1,14,19
"941",50,"red",2,"Good",331,322,222,"square","dotted","blue","square","striped","red","circle","striped","red","shape","cloud","circle","square",3,1,9,15,14,15,9,14
"942",50,"striped",2,"Good",332,323,123,"square","dotted","red","square","striped","green","cloud","striped","green","shape","cloud","circle","square",2,1,18,24,22,24,18,22
"943",50,"dotted",1,"Good",231,223,131,"circle","dotted","blue","circle","striped","green","cloud","dotted","blue","shape","cloud","circle","square",1,1,8,23,7,8,23,7
"944",50,"blue",3,"VeryGood",321,332,121,"square","striped","blue","square","dotted","red","cloud","striped","blue","shape","cloud","circle","square",3,1,6,18,4,4,6,18
"945",50,"green",2,"VeryGood",322,133,333,"square","striped","red","cloud","dotted","green","square","dotted","green","shape","cloud","circle","square",3,1,15,25,27,25,15,27
"946",50,"striped",2,"VeryGood",333,121,321,"square","dotted","green","cloud","striped","blue","square","striped","blue","shape","cloud","circle","square",2,1,27,4,6,4,27,6
"947",50,"green",3,"Good",111,123,323,"cloud","plain","blue","cloud","striped","green","square","striped","green","shape","cloud","circle","square",3,1,1,22,24,24,1,22
"948",50,"plain",3,"Good",211,223,311,"circle","plain","blue","circle","striped","green","square","plain","blue","shape","cloud","circle","square",1,1,2,23,3,3,2,23
"949",50,"blue",2,"VeryGood",321,221,233,"square","striped","blue","circle","striped","blue","circle","dotted","green","shape","cloud","circle","square",3,1,6,5,26,5,6,26
"950",50,"red",3,"VeryGood",332,113,232,"square","dotted","red","cloud","plain","green","circle","dotted","red","shape","cloud","circle","square",3,1,18,19,17,17,18,19
"951",50,"plain",2,"VeryGood",322,113,213,"square","striped","red","cloud","plain","green","circle","plain","green","shape","cloud","circle","square",1,1,15,19,20,19,15,20
"952",50,"green",1,"Good",313,232,113,"square","plain","green","circle","dotted","red","cloud","plain","green","shape","cloud","circle","square",3,1,21,17,19,21,17,19
"953",50,"blue",2,"Good",232,311,211,"circle","dotted","red","square","plain","blue","circle","plain","blue","shape","cloud","circle","square",3,1,17,3,2,3,17,2
"954",50,"red",1,"VeryGood",212,331,312,"circle","plain","red","square","dotted","blue","square","plain","red","shape","cloud","circle","square",3,1,11,9,12,11,9,12
"955",50,"plain",2,"Good",223,311,111,"circle","striped","green","square","plain","blue","cloud","plain","blue","shape","cloud","circle","square",1,1,23,3,1,3,23,1
"956",50,"striped",2,"Good",221,321,232,"circle","striped","blue","square","striped","blue","circle","dotted","red","shape","cloud","circle","square",2,1,5,6,17,6,5,17
"957",50,"dotted",2,"Good",133,233,221,"cloud","dotted","green","circle","dotted","green","circle","striped","blue","shape","cloud","circle","square",1,1,25,26,5,26,25,5
"958",50,"red",2,"Good",221,332,132,"circle","striped","blue","square","dotted","red","cloud","dotted","red","shape","cloud","circle","square",3,1,5,18,16,18,5,16
"959",50,"striped",1,"Good",321,313,221,"square","striped","blue","square","plain","green","circle","striped","blue","shape","cloud","circle","square",2,1,6,21,5,6,21,5
"960",50,"striped",2,"Good",123,223,312,"cloud","striped","green","circle","striped","green","square","plain","red","shape","cloud","circle","square",2,1,22,23,12,23,22,12
"961",51,"circle",2,"Good",112,232,231,"cloud","plain","red","circle","dotted","red","circle","dotted","blue","color","blue","red","green",1,3,10,17,8,17,10,8
"962",51,"striped",2,"VeryGood",332,221,223,"square","dotted","red","circle","striped","blue","circle","striped","green","color","blue","red","green",2,3,18,5,23,5,18,23
"963",51,"square",1,"VeryGood",322,213,323,"square","striped","red","circle","plain","green","square","striped","green","color","blue","red","green",1,3,15,20,24,15,20,24
"964",51,"circle",2,"VeryGood",123,211,212,"cloud","striped","green","circle","plain","blue","circle","plain","red","color","blue","red","green",1,3,22,2,11,2,22,11
"965",51,"striped",1,"Good",122,121,231,"cloud","striped","red","cloud","striped","blue","circle","dotted","blue","color","blue","red","green",2,3,13,4,8,13,4,8
"966",51,"cloud",1,"VeryGood",131,323,132,"cloud","dotted","blue","square","striped","green","cloud","dotted","red","color","blue","red","green",1,3,7,24,16,7,24,16
"967",51,"circle",2,"VeryGood",232,231,312,"circle","dotted","red","circle","dotted","blue","square","plain","red","color","blue","red","green",1,3,17,8,12,8,17,12
"968",51,"circle",2,"Good",133,223,222,"cloud","dotted","green","circle","striped","green","circle","striped","red","color","blue","red","green",1,3,25,23,14,23,25,14
"969",51,"circle",1,"VeryGood",221,222,331,"circle","striped","blue","circle","striped","red","square","dotted","blue","color","blue","red","green",1,3,5,14,9,5,14,9
"970",51,"plain",1,"VeryGood",211,213,123,"circle","plain","blue","circle","plain","green","cloud","striped","green","color","blue","red","green",1,3,2,20,22,2,20,22
"971",51,"dotted",1,"VeryGood",231,233,112,"circle","dotted","blue","circle","dotted","green","cloud","plain","red","color","blue","red","green",1,3,8,26,10,8,26,10
"972",51,"dotted",1,"Good",233,312,232,"circle","dotted","green","square","plain","red","circle","dotted","red","color","blue","red","green",1,3,26,12,17,26,12,17
"973",51,"plain",1,"VeryGood",111,231,112,"cloud","plain","blue","circle","dotted","blue","cloud","plain","red","color","blue","red","green",1,3,1,8,10,1,8,10
"974",51,"cloud",2,"VeryGood",113,111,232,"cloud","plain","green","cloud","plain","blue","circle","dotted","red","color","blue","red","green",1,3,19,1,17,1,19,17
"975",51,"plain",1,"Good",113,221,112,"cloud","plain","green","circle","striped","blue","cloud","plain","red","color","blue","red","green",1,3,19,5,10,19,5,10
"976",51,"plain",1,"VeryGood",211,213,132,"circle","plain","blue","circle","plain","green","cloud","dotted","red","color","blue","red","green",1,3,2,20,16,2,20,16
"977",51,"cloud",2,"VeryGood",212,132,133,"circle","plain","red","cloud","dotted","red","cloud","dotted","green","color","blue","red","green",1,3,11,16,25,16,11,25
"978",51,"circle",2,"VeryGood",331,212,213,"square","dotted","blue","circle","plain","red","circle","plain","green","color","blue","red","green",1,3,9,11,20,11,9,20
"979",51,"plain",3,"VeryGood",213,121,211,"circle","plain","green","cloud","striped","blue","circle","plain","blue","color","blue","red","green",1,3,20,4,2,2,20,4
"980",51,"circle",2,"Good",222,223,113,"circle","striped","red","circle","striped","green","cloud","plain","green","color","blue","red","green",1,3,14,23,19,23,14,19
"981",52,"square",3,"Good",323,122,313,"square","striped","green","cloud","striped","red","square","plain","green","pattern","striped","plain","dotted",1,2,24,13,21,21,24,13
"982",52,"square",1,"Good",331,311,213,"square","dotted","blue","square","plain","blue","circle","plain","green","pattern","striped","plain","dotted",1,2,9,3,20,9,3,20
"983",52,"green",2,"VeryGood",111,313,333,"cloud","plain","blue","square","plain","green","square","dotted","green","pattern","striped","plain","dotted",3,2,1,21,27,21,1,27
"984",52,"red",2,"VeryGood",332,312,211,"square","dotted","red","square","plain","red","circle","plain","blue","pattern","striped","plain","dotted",3,2,18,12,2,12,18,2
"985",52,"red",3,"VeryGood",132,311,112,"cloud","dotted","red","square","plain","blue","cloud","plain","red","pattern","striped","plain","dotted",3,2,16,3,10,10,16,3
"986",52,"square",3,"Good",323,111,333,"square","striped","green","cloud","plain","blue","square","dotted","green","pattern","striped","plain","dotted",1,2,24,1,27,27,24,1
"987",52,"square",1,"Good",333,222,323,"square","dotted","green","circle","striped","red","square","striped","green","pattern","striped","plain","dotted",1,2,27,14,24,27,14,24
"988",52,"red",1,"Good",112,122,213,"cloud","plain","red","cloud","striped","red","circle","plain","green","pattern","striped","plain","dotted",3,2,10,13,20,10,13,20
"989",52,"red",2,"Good",222,212,331,"circle","striped","red","circle","plain","red","square","dotted","blue","pattern","striped","plain","dotted",3,2,14,11,9,11,14,9
"990",52,"blue",2,"Good",112,331,311,"cloud","plain","red","square","dotted","blue","square","plain","blue","pattern","striped","plain","dotted",3,2,10,9,3,9,10,3
"991",52,"square",3,"VeryGood",223,331,321,"circle","striped","green","square","dotted","blue","square","striped","blue","pattern","striped","plain","dotted",1,2,23,9,6,6,23,9
"992",52,"cloud",3,"Good",111,222,131,"cloud","plain","blue","circle","striped","red","cloud","dotted","blue","pattern","striped","plain","dotted",1,2,1,14,7,7,1,14
"993",52,"circle",1,"VeryGood",221,122,231,"circle","striped","blue","cloud","striped","red","circle","dotted","blue","pattern","striped","plain","dotted",1,2,5,13,8,5,13,8
"994",52,"cloud",3,"VeryGood",113,322,123,"cloud","plain","green","square","striped","red","cloud","striped","green","pattern","striped","plain","dotted",1,2,19,15,22,22,19,15
"995",52,"square",1,"VeryGood",323,231,313,"square","striped","green","circle","dotted","blue","square","plain","green","pattern","striped","plain","dotted",1,2,24,8,21,24,8,21
"996",52,"circle",3,"Good",323,212,232,"square","striped","green","circle","plain","red","circle","dotted","red","pattern","striped","plain","dotted",1,2,24,11,17,17,24,11
"997",52,"blue",2,"Good",221,211,113,"circle","striped","blue","circle","plain","blue","cloud","plain","green","pattern","striped","plain","dotted",3,2,5,2,19,2,5,19
"998",52,"red",2,"VeryGood",333,122,112,"square","dotted","green","cloud","striped","red","cloud","plain","red","pattern","striped","plain","dotted",3,2,27,13,10,13,27,10
"999",52,"red",2,"Good",233,132,112,"circle","dotted","green","cloud","dotted","red","cloud","plain","red","pattern","striped","plain","dotted",3,2,26,16,10,16,26,10
"1000",52,"blue",3,"VeryGood",131,232,111,"cloud","dotted","blue","circle","dotted","red","cloud","plain","blue","pattern","striped","plain","dotted",3,2,7,17,1,1,7,17
"1001",53,"square",3,"Good",221,333,313,"circle","striped","blue","square","dotted","green","square","plain","green","pattern","dotted","striped","plain",1,2,5,27,21,21,5,27
"1002",53,"red",3,"Good",321,122,112,"square","striped","blue","cloud","striped","red","cloud","plain","red","pattern","dotted","striped","plain",3,2,6,13,10,10,6,13
"1003",53,"green",1,"VeryGood",333,313,212,"square","dotted","green","square","plain","green","circle","plain","red","pattern","dotted","striped","plain",3,2,27,21,11,27,21,11
"1004",53,"square",2,"VeryGood",223,321,311,"circle","striped","green","square","striped","blue","square","plain","blue","pattern","dotted","striped","plain",1,2,23,6,3,6,23,3
"1005",53,"square",2,"VeryGood",312,322,133,"square","plain","red","square","striped","red","cloud","dotted","green","pattern","dotted","striped","plain",1,2,12,15,25,15,12,25
"1006",53,"square",1,"VeryGood",331,223,311,"square","dotted","blue","circle","striped","green","square","plain","blue","pattern","dotted","striped","plain",1,2,9,23,3,9,23,3
"1007",53,"blue",3,"Good",131,322,121,"cloud","dotted","blue","square","striped","red","cloud","striped","blue","pattern","dotted","striped","plain",3,2,7,15,4,4,7,15
"1008",53,"red",1,"Bad",221,322,312,"circle","striped","blue","square","striped","red","square","plain","red","pattern","dotted","striped","plain",3,2,5,15,12,5,15,12
"1009",53,"green",1,"VeryGood",323,222,313,"square","striped","green","circle","striped","red","square","plain","green","pattern","dotted","striped","plain",3,2,24,14,21,24,14,21
"1010",53,"blue",1,"Good",211,231,112,"circle","plain","blue","circle","dotted","blue","cloud","plain","red","pattern","dotted","striped","plain",3,2,2,8,10,2,8,10
"1011",53,"cloud",1,"VeryGood",132,223,122,"cloud","dotted","red","circle","striped","green","cloud","striped","red","pattern","dotted","striped","plain",1,2,16,23,13,16,23,13
"1012",53,"circle",2,"VeryGood",223,233,311,"circle","striped","green","circle","dotted","green","square","plain","blue","pattern","dotted","striped","plain",1,2,23,26,3,26,23,3
"1013",53,"blue",3,"Good",131,333,121,"cloud","dotted","blue","square","dotted","green","cloud","striped","blue","pattern","dotted","striped","plain",3,2,7,27,4,4,7,27
"1014",53,"cloud",1,"VeryGood",131,111,322,"cloud","dotted","blue","cloud","plain","blue","square","striped","red","pattern","dotted","striped","plain",1,2,7,1,15,7,1,15
"1015",53,"red",2,"Good",323,212,222,"square","striped","green","circle","plain","red","circle","striped","red","pattern","dotted","striped","plain",3,2,24,11,14,11,24,14
"1016",53,"blue",2,"Good",221,211,113,"circle","striped","blue","circle","plain","blue","cloud","plain","green","pattern","dotted","striped","plain",3,2,5,2,19,2,5,19
"1017",53,"blue",3,"VeryGood",133,321,331,"cloud","dotted","green","square","striped","blue","square","dotted","blue","pattern","dotted","striped","plain",3,2,25,6,9,9,25,6
"1018",53,"cloud",1,"VeryGood",132,323,112,"cloud","dotted","red","square","striped","green","cloud","plain","red","pattern","dotted","striped","plain",1,2,16,24,10,16,24,10
"1019",53,"cloud",3,"Good",232,133,123,"circle","dotted","red","cloud","dotted","green","cloud","striped","green","pattern","dotted","striped","plain",1,2,17,25,22,22,17,25
"1020",53,"green",1,"VeryGood",123,232,113,"cloud","striped","green","circle","dotted","red","cloud","plain","green","pattern","dotted","striped","plain",3,2,22,17,19,22,17,19
"1021",54,"striped",3,"VeryGood",123,111,323,"cloud","striped","green","cloud","plain","blue","square","striped","green","shape","circle","square","cloud",2,1,22,1,24,24,22,1
"1022",54,"plain",1,"VeryGood",213,121,113,"circle","plain","green","cloud","striped","blue","cloud","plain","green","shape","circle","square","cloud",1,1,20,4,19,20,4,19
"1023",54,"plain",2,"Good",223,312,212,"circle","striped","green","square","plain","red","circle","plain","red","shape","circle","square","cloud",1,1,23,12,11,12,23,11
"1024",54,"blue",1,"Good",121,133,321,"cloud","striped","blue","cloud","dotted","green","square","striped","blue","shape","circle","square","cloud",3,1,4,25,6,4,25,6
"1025",54,"plain",2,"VeryGood",112,212,331,"cloud","plain","red","circle","plain","red","square","dotted","blue","shape","circle","square","cloud",1,1,10,11,9,11,10,9
"1026",54,"striped",1,"Good",123,212,323,"cloud","striped","green","circle","plain","red","square","striped","green","shape","circle","square","cloud",2,1,22,11,24,22,11,24
"1027",54,"plain",3,"Good",213,132,313,"circle","plain","green","cloud","dotted","red","square","plain","green","shape","circle","square","cloud",1,1,20,16,21,21,20,16
"1028",54,"plain",2,"Good",212,312,333,"circle","plain","red","square","plain","red","square","dotted","green","shape","circle","square","cloud",1,1,11,12,27,12,11,27
"1029",54,"plain",3,"VeryGood",112,333,212,"cloud","plain","red","square","dotted","green","circle","plain","red","shape","circle","square","cloud",1,1,10,27,11,11,10,27
"1030",54,"red",1,"Good",332,232,211,"square","dotted","red","circle","dotted","red","circle","plain","blue","shape","circle","square","cloud",3,1,18,17,2,18,17,2
"1031",54,"green",3,"VeryGood",313,232,213,"square","plain","green","circle","dotted","red","circle","plain","green","shape","circle","square","cloud",3,1,21,17,20,20,21,17
"1032",54,"red",2,"VeryGood",112,212,233,"cloud","plain","red","circle","plain","red","circle","dotted","green","shape","circle","square","cloud",3,1,10,11,26,11,10,26
"1033",54,"dotted",1,"Good",133,333,112,"cloud","dotted","green","square","dotted","green","cloud","plain","red","shape","circle","square","cloud",1,1,25,27,10,25,27,10
"1034",54,"blue",1,"VeryGood",211,133,311,"circle","plain","blue","cloud","dotted","green","square","plain","blue","shape","circle","square","cloud",3,1,2,25,3,2,25,3
"1035",54,"plain",2,"VeryGood",122,211,311,"cloud","striped","red","circle","plain","blue","square","plain","blue","shape","circle","square","cloud",1,1,13,2,3,2,13,3
"1036",54,"blue",2,"Good",112,121,321,"cloud","plain","red","cloud","striped","blue","square","striped","blue","shape","circle","square","cloud",3,1,10,4,6,4,10,6
"1037",54,"red",1,"VeryGood",212,231,112,"circle","plain","red","circle","dotted","blue","cloud","plain","red","shape","circle","square","cloud",3,1,11,8,10,11,8,10
"1038",54,"dotted",1,"VeryGood",233,333,221,"circle","dotted","green","square","dotted","green","circle","striped","blue","shape","circle","square","cloud",1,1,26,27,5,26,27,5
"1039",54,"dotted",2,"VeryGood",221,232,332,"circle","striped","blue","circle","dotted","red","square","dotted","red","shape","circle","square","cloud",1,1,5,17,18,17,5,18
"1040",54,"green",2,"VeryGood",123,223,132,"cloud","striped","green","circle","striped","green","cloud","dotted","red","shape","circle","square","cloud",3,1,22,23,16,23,22,16
