"","workerData","model","softness","obedience","alpha","type","cross_validated","Nr"
"1648",0.153138009349802,0.189370780209059,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1649",0.64303714749452,0.604081534744128,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1650",0.35696285250548,0.395918465255872,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1651",0.65894386044953,0.604081534744128,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1652",0.34105613955047,0.395918465255872,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1653",0.646139456969184,0.583918219814214,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1654",0.353860543030816,0.416081780185786,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1655",0.788195039941917,0.780774555482086,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1656",0.211804960058083,0.219225444517914,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1657",0.793644744706402,0.793978275856078,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1658",0.206355255293598,0.206021724143922,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1659",0.607004268693263,0.610331360103342,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1660",0.151339870892756,0.132564140414188,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1661",0.241655860413981,0.25710449948247,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1662",0.824348176722902,0.794495120226933,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1663",0.175651823277098,0.205504879773067,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1664",0.763842710298115,0.776980103963476,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1665",0.236157289701885,0.223019896036524,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1666",0.783633048108039,0.811441034302562,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1667",0.216366951891961,0.188558965697438,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1668",0.784776951677257,0.811441034302562,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1669",0.215223048322743,0.188558965697438,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1670",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1671",0.659591253593314,0.621102662402249,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1672",0.12553843565129,0.12585918992089,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1673",0.214870310755396,0.253038147676861,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1674",0.971428571428571,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1675",0.771529346209773,0.802486006675872,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1676",0.228470653790227,0.197513993324128,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1677",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1678",0.693247891133593,0.583261405142439,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1679",0.306752108866407,0.416738594857561,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1680",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1681",0.875811700929837,0.838105838534891,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1682",0.124188299070164,0.161894161465109,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1683",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1684",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1685",0.694341276015463,0.768406361186007,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1686",0.155153155663989,0.115796819406996,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1687",0.150505568320548,0.115796819406996,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1688",0.776311093655081,0.768406361186007,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1689",0.118314182902189,0.115796819406996,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1690",0.10537472344273,0.115796819406996,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1691",0.837009411511676,0.839186641407309,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1692",0.162990588488324,0.160813358592691,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1693",0.745411852104251,0.744933293480172,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1694",0.124481367107465,0.127533353259914,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1695",0.130106780788285,0.127533353259914,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1696",0.862665562371753,0.883702026098502,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1697",0.137334437628247,0.116297973901498,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1698",0.893604202220639,0.883702026098502,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1699",0.106395797779361,0.116297973901498,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1700",0.791475796093522,0.75818634191069,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1701",0.208524203906478,0.24181365808931,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1702",0.708666964532818,0.708131300727538,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1703",0.15404450830224,0.145934349636231,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1704",0.137288527164942,0.145934349636231,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1705",0.749592254202825,0.777090715349574,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1706",0.226598221987652,0.222909284650426,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1707",0.815863097932138,0.836707529875913,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1708",0.184136902067862,0.163292470124087,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1709",0.790670359615266,0.774049894983177,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1710",0.209329640384734,0.225950105016823,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1711",0.821040954114455,0.774049894983177,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1712",0.178959045885545,0.225950105016823,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1713",0.826022668724524,0.802654558205231,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1714",0.173977331275476,0.197345441794769,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1715",0.826901101453255,0.802654558205231,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1716",0.173098898546745,0.197345441794769,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1717",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1718",0.733987541335879,0.759914905963142,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1719",0.140734555725762,0.120042547018429,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1720",0.125277902938359,0.120042547018429,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1721",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1722",0.847022049151057,0.855148469479423,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1723",0.152977950848943,0.144851530520577,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1724",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1725",0.835138990450015,0.799590141501716,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1726",0.164861009549985,0.200409858498284,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1727",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1728",1,1,"individually_opt","0.1",NA,"simpleRSA","yes",9
"1729",0.52813443223663,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1730",0.2348973992663,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1731",0.23696816849707,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1732",0.591249030105686,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1733",0.207154715716388,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1734",0.201596254177926,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1735",0.641412044794741,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1736",0.358587955205259,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1737",0.553668707729589,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1738",0.229181461352053,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1739",0.217149830918357,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1740",0.687253842988556,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1741",0.312746157011444,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1742",0.664840132931327,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1743",0.335159867068673,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1744",0.624021260423737,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1745",0.375978739576263,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1746",0.48851529838035,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1747",0.24595646206283,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1748",0.26552823955682,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1749",0.67750013000299,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1750",0.32249986999701,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1751",0.63751035000075,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1752",0.36248964999925,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1753",0.533657351422031,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1754",0.466342648577969,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1755",0.59451121856879,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1756",0.40548878143121,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1757",0.684515798686279,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1758",0.315484201313721,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1759",0.696586845262322,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1760",0.303413154737678,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1761",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1762",0.600925666666667,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1763",0.188888666666667,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1764",0.210185666666667,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1765",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1766",0.686344961611835,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1767",0.313655038388165,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1768",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1769",0.672962417484916,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1770",0.327037582515084,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1771",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1772",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1773",0.588192659706597,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1774",0.175201348306816,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1775",0.236605991986587,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1776",0.575310685993527,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1777",0.213655004830048,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1778",0.211034309176425,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1779",0.571992130353344,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1780",0.428007869646656,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1781",0.426702113174978,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1782",0.283784314766225,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1783",0.289513572058798,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1784",0.601794746733083,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1785",0.398205253266917,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1786",0.65516909770206,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1787",0.34483090229794,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1788",0.619910468410183,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1789",0.380089531589817,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1790",0.456091032610326,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1791",0.274572608694837,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1792",0.269336358694837,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1793",0.653236342730355,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1794",0.346763657269645,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1795",0.703176179662245,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1796",0.296823820337755,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1797",0.67735204495902,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1798",0.32264795504098,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1799",0.649999355003397,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1800",0.350000644996602,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1801",0.589200502932817,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1802",0.410799497067183,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1803",0.585121371681928,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1804",0.414878628318072,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1805",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1806",0.554576123612118,0.507015070150701,"0.1","0.1",NA,"simpleRSA","yes",10
"1807",0.223159455995736,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1808",0.222264420392145,0.246492464924649,"0.1","0.1",NA,"simpleRSA","yes",10
"1809",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1810",0.681702979277588,0.672866635666822,"0.1","0.1",NA,"simpleRSA","yes",10
"1811",0.318297020722412,0.327133364333178,"0.1","0.1",NA,"simpleRSA","yes",10
"1812",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1813",0.517007003566104,0.654026729866351,"0.1","0.1",NA,"simpleRSA","yes",10
"1814",0.482992996433896,0.345973270133649,"0.1","0.1",NA,"simpleRSA","yes",10
"1815",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1816",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1817",0.595630310406926,0.6862,"0.1","0.1",NA,"simpleRSA","yes",10
"1818",0.148041477522965,0.06238,"0.1","0.1",NA,"simpleRSA","yes",10
"1819",0.256328212070108,0.25142,"0.1","0.1",NA,"simpleRSA","yes",10
"1820",0.649204319355159,0.6862,"0.1","0.1",NA,"simpleRSA","yes",10
"1821",0.124610578401297,0.06238,"0.1","0.1",NA,"simpleRSA","yes",10
"1822",0.226185102243544,0.25142,"0.1","0.1",NA,"simpleRSA","yes",10
"1823",0.815307375868863,0.872845635771821,"0.1","0.1",NA,"simpleRSA","yes",10
"1824",0.184692624131137,0.127154364228179,"0.1","0.1",NA,"simpleRSA","yes",10
"1825",0.58513879002059,0.6862,"0.1","0.1",NA,"simpleRSA","yes",10
"1826",0.170989513527867,0.06238,"0.1","0.1",NA,"simpleRSA","yes",10
"1827",0.243871696451543,0.25142,"0.1","0.1",NA,"simpleRSA","yes",10
"1828",0.790544454058774,0.872845635771821,"0.1","0.1",NA,"simpleRSA","yes",10
"1829",0.209455545941226,0.127154364228179,"0.1","0.1",NA,"simpleRSA","yes",10
"1830",0.808938743126552,0.872845635771821,"0.1","0.1",NA,"simpleRSA","yes",10
"1831",0.191061256873448,0.127154364228179,"0.1","0.1",NA,"simpleRSA","yes",10
"1832",0.648721418559514,0.598182009089955,"0.1","0.1",NA,"simpleRSA","yes",10
"1833",0.351278581440486,0.401817990910045,"0.1","0.1",NA,"simpleRSA","yes",10
"1834",0.666715648066873,0.6862,"0.1","0.1",NA,"simpleRSA","yes",10
"1835",0.114112660082399,0.06238,"0.1","0.1",NA,"simpleRSA","yes",10
"1836",0.219171691850728,0.25142,"0.1","0.1",NA,"simpleRSA","yes",10
"1837",0.663770878169996,0.598182009089955,"0.1","0.1",NA,"simpleRSA","yes",10
"1838",0.336229121830004,0.401817990910045,"0.1","0.1",NA,"simpleRSA","yes",10
"1839",0.846861990650198,0.872845635771821,"0.1","0.1",NA,"simpleRSA","yes",10
"1840",0.153138009349802,0.127154364228179,"0.1","0.1",NA,"simpleRSA","yes",10
"1841",0.64303714749452,0.598182009089955,"0.1","0.1",NA,"simpleRSA","yes",10
"1842",0.35696285250548,0.401817990910045,"0.1","0.1",NA,"simpleRSA","yes",10
"1843",0.65894386044953,0.598182009089955,"0.1","0.1",NA,"simpleRSA","yes",10
"1844",0.34105613955047,0.401817990910045,"0.1","0.1",NA,"simpleRSA","yes",10
"1845",0.646139456969184,0.598182009089955,"0.1","0.1",NA,"simpleRSA","yes",10
"1846",0.353860543030816,0.401817990910045,"0.1","0.1",NA,"simpleRSA","yes",10
"1847",0.788195039941917,0.905785471072645,"0.1","0.1",NA,"simpleRSA","yes",10
"1848",0.211804960058083,0.0942145289273554,"0.1","0.1",NA,"simpleRSA","yes",10
"1849",0.793644744706402,0.905785471072645,"0.1","0.1",NA,"simpleRSA","yes",10
"1850",0.206355255293598,0.0942145289273554,"0.1","0.1",NA,"simpleRSA","yes",10
"1851",0.607004268693263,0.6862,"0.1","0.1",NA,"simpleRSA","yes",10
"1852",0.151339870892756,0.06238,"0.1","0.1",NA,"simpleRSA","yes",10
"1853",0.241655860413981,0.25142,"0.1","0.1",NA,"simpleRSA","yes",10
"1854",0.824348176722902,0.905785471072645,"0.1","0.1",NA,"simpleRSA","yes",10
"1855",0.175651823277098,0.0942145289273554,"0.1","0.1",NA,"simpleRSA","yes",10
"1856",0.763842710298115,0.872845635771821,"0.1","0.1",NA,"simpleRSA","yes",10
"1857",0.236157289701885,0.127154364228179,"0.1","0.1",NA,"simpleRSA","yes",10
"1858",0.783633048108039,0.905785471072645,"0.1","0.1",NA,"simpleRSA","yes",10
"1859",0.216366951891961,0.0942145289273554,"0.1","0.1",NA,"simpleRSA","yes",10
"1860",0.784776951677257,0.905785471072645,"0.1","0.1",NA,"simpleRSA","yes",10
"1861",0.215223048322743,0.0942145289273554,"0.1","0.1",NA,"simpleRSA","yes",10
"1862",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1863",0.659591253593314,0.6862,"0.1","0.1",NA,"simpleRSA","yes",10
"1864",0.12553843565129,0.06238,"0.1","0.1",NA,"simpleRSA","yes",10
"1865",0.214870310755396,0.25142,"0.1","0.1",NA,"simpleRSA","yes",10
"1866",0.971428571428571,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1867",0.771529346209773,0.872845635771821,"0.1","0.1",NA,"simpleRSA","yes",10
"1868",0.228470653790227,0.127154364228179,"0.1","0.1",NA,"simpleRSA","yes",10
"1869",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1870",0.693247891133593,0.598182009089955,"0.1","0.1",NA,"simpleRSA","yes",10
"1871",0.306752108866407,0.401817990910045,"0.1","0.1",NA,"simpleRSA","yes",10
"1872",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1873",0.875811700929837,0.905785471072645,"0.1","0.1",NA,"simpleRSA","yes",10
"1874",0.124188299070164,0.0942145289273554,"0.1","0.1",NA,"simpleRSA","yes",10
"1875",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1876",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1877",0.694341276015463,0.846158461584616,"0.1","0.1",NA,"simpleRSA","yes",10
"1878",0.155153155663989,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1879",0.150505568320548,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1880",0.776311093655081,0.846158461584616,"0.1","0.1",NA,"simpleRSA","yes",10
"1881",0.118314182902189,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1882",0.10537472344273,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1883",0.837009411511676,0.916660416697916,"0.1","0.1",NA,"simpleRSA","yes",10
"1884",0.162990588488324,0.0833395833020835,"0.1","0.1",NA,"simpleRSA","yes",10
"1885",0.745411852104251,0.846158461584616,"0.1","0.1",NA,"simpleRSA","yes",10
"1886",0.124481367107465,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1887",0.130106780788285,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1888",0.862665562371753,0.916660416697916,"0.1","0.1",NA,"simpleRSA","yes",10
"1889",0.137334437628247,0.0833395833020835,"0.1","0.1",NA,"simpleRSA","yes",10
"1890",0.893604202220639,0.916660416697916,"0.1","0.1",NA,"simpleRSA","yes",10
"1891",0.106395797779361,0.0833395833020835,"0.1","0.1",NA,"simpleRSA","yes",10
"1892",0.791475796093522,0.857140714296429,"0.1","0.1",NA,"simpleRSA","yes",10
"1893",0.208524203906478,0.142859285703571,"0.1","0.1",NA,"simpleRSA","yes",10
"1894",0.708666964532818,0.846158461584616,"0.1","0.1",NA,"simpleRSA","yes",10
"1895",0.15404450830224,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1896",0.137288527164942,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1897",0.749592254202825,0.857140714296429,"0.1","0.1",NA,"simpleRSA","yes",10
"1898",0.226598221987652,0.142859285703571,"0.1","0.1",NA,"simpleRSA","yes",10
"1899",0.815863097932138,0.916660416697916,"0.1","0.1",NA,"simpleRSA","yes",10
"1900",0.184136902067862,0.0833395833020835,"0.1","0.1",NA,"simpleRSA","yes",10
"1901",0.790670359615266,0.857140714296429,"0.1","0.1",NA,"simpleRSA","yes",10
"1902",0.209329640384734,0.142859285703571,"0.1","0.1",NA,"simpleRSA","yes",10
"1903",0.821040954114455,0.857140714296429,"0.1","0.1",NA,"simpleRSA","yes",10
"1904",0.178959045885545,0.142859285703571,"0.1","0.1",NA,"simpleRSA","yes",10
"1905",0.826022668724524,0.857140714296429,"0.1","0.1",NA,"simpleRSA","yes",10
"1906",0.173977331275476,0.142859285703571,"0.1","0.1",NA,"simpleRSA","yes",10
"1907",0.826901101453255,0.857140714296429,"0.1","0.1",NA,"simpleRSA","yes",10
"1908",0.173098898546745,0.142859285703571,"0.1","0.1",NA,"simpleRSA","yes",10
"1909",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1910",0.733987541335879,0.846158461584616,"0.1","0.1",NA,"simpleRSA","yes",10
"1911",0.140734555725762,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1912",0.125277902938359,0.0769207692076921,"0.1","0.1",NA,"simpleRSA","yes",10
"1913",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1914",0.847022049151057,0.916660416697916,"0.1","0.1",NA,"simpleRSA","yes",10
"1915",0.152977950848943,0.0833395833020835,"0.1","0.1",NA,"simpleRSA","yes",10
"1916",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1917",0.835138990450015,0.857140714296429,"0.1","0.1",NA,"simpleRSA","yes",10
"1918",0.164861009549985,0.142859285703571,"0.1","0.1",NA,"simpleRSA","yes",10
"1919",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1920",1,1,"0.1","0.1",NA,"simpleRSA","yes",10
"1921",0.52813443223663,0.507015070150701,"0.1","0.1",NA,"simpleRSA","no",11
"1922",0.2348973992663,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1923",0.23696816849707,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1924",0.591249030105686,0.507015070150701,"0.1","0.1",NA,"simpleRSA","no",11
"1925",0.207154715716388,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1926",0.201596254177926,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1927",0.641412044794741,0.672866635666822,"0.1","0.1",NA,"simpleRSA","no",11
"1928",0.358587955205259,0.327133364333178,"0.1","0.1",NA,"simpleRSA","no",11
"1929",0.553668707729589,0.507015070150701,"0.1","0.1",NA,"simpleRSA","no",11
"1930",0.229181461352053,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1931",0.217149830918357,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1932",0.687253842988556,0.672866635666822,"0.1","0.1",NA,"simpleRSA","no",11
"1933",0.312746157011444,0.327133364333178,"0.1","0.1",NA,"simpleRSA","no",11
"1934",0.664840132931327,0.672866635666822,"0.1","0.1",NA,"simpleRSA","no",11
"1935",0.335159867068673,0.327133364333178,"0.1","0.1",NA,"simpleRSA","no",11
"1936",0.624021260423737,0.654026729866351,"0.1","0.1",NA,"simpleRSA","no",11
"1937",0.375978739576263,0.345973270133649,"0.1","0.1",NA,"simpleRSA","no",11
"1938",0.48851529838035,0.507015070150701,"0.1","0.1",NA,"simpleRSA","no",11
"1939",0.24595646206283,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1940",0.26552823955682,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1941",0.67750013000299,0.654026729866351,"0.1","0.1",NA,"simpleRSA","no",11
"1942",0.32249986999701,0.345973270133649,"0.1","0.1",NA,"simpleRSA","no",11
"1943",0.63751035000075,0.672866635666822,"0.1","0.1",NA,"simpleRSA","no",11
"1944",0.36248964999925,0.327133364333178,"0.1","0.1",NA,"simpleRSA","no",11
"1945",0.533657351422031,0.654026729866351,"0.1","0.1",NA,"simpleRSA","no",11
"1946",0.466342648577969,0.345973270133649,"0.1","0.1",NA,"simpleRSA","no",11
"1947",0.59451121856879,0.654026729866351,"0.1","0.1",NA,"simpleRSA","no",11
"1948",0.40548878143121,0.345973270133649,"0.1","0.1",NA,"simpleRSA","no",11
"1949",0.684515798686279,0.654026729866351,"0.1","0.1",NA,"simpleRSA","no",11
"1950",0.315484201313721,0.345973270133649,"0.1","0.1",NA,"simpleRSA","no",11
"1951",0.696586845262322,0.654026729866351,"0.1","0.1",NA,"simpleRSA","no",11
"1952",0.303413154737678,0.345973270133649,"0.1","0.1",NA,"simpleRSA","no",11
"1953",1,1,"0.1","0.1",NA,"simpleRSA","no",11
"1954",0.600925666666667,0.507015070150701,"0.1","0.1",NA,"simpleRSA","no",11
"1955",0.188888666666667,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1956",0.210185666666667,0.246492464924649,"0.1","0.1",NA,"simpleRSA","no",11
"1957",1,1,"0.1","0.1",NA,"simpleRSA","no",11
"1958",0.686344961611835,0.672866635666822,"0.1","0.1",NA,"simpleRSA","no",11
"1959",0.313655038388165,0.327133364333178,"0.1","0.1",NA,"simpleRSA","no",11
"1960",1,1,"0.1","0.1",NA,"simpleRSA","no",11
"1961",0.672962417484916,0.654026729866351,"0.1","0.1",NA,"simpleRSA","no",11
"1962",0.327037582515084,0.345973270133649,"0.1","0.1",NA,"simpleRSA","no",11
"1963",1,1,"0.1","0.1",NA,"simpleRSA","no",11
"1964",1,1,"0.1","0.1",NA,"simpleRSA","no",11
"1965",0.588192659706597,0.507015070150701,"0.1","0.1",NA,"simpleRSA","no",11
