"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1087","0.278","0.278","0.254","0.191","-1","-1","-1","-1","-1","332","122","112","112","13","10","10"
"1088","0.245","0.126","0.126","0.126","0.126","0.126","0.126","-1","-1","311","123","213","333","22","20","27"
"1089","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","311","233","13","3","26"
"1090","0.137","0.165","0.116","0.116","0.165","0.137","0.165","-1","-1","22a1","323","231","211","24","8","2"
"1091","0.525","0.171","0.066","0.171","0.066","-1","-1","-1","-1","322b","232","231","222","17","8","14"
"1092","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","312","312","22","12","12"
"1093","0.158","0.086","0.158","0.086","0.442","0.071","-1","-1","-1","22a2b","233","123","121","26","22","4"
"1094","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","112","23","23","10"
"1095","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"1096","0.709","0.105","0.051","0.042","0.042","0.051","-1","-1","-1","321","131","331","211","7","9","2"
"1097","0.326","0.072","0.326","0.072","0.059","0.072","0.072","-1","-1","22b1","323","122","111","24","13","1"
"1098","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","321","132","6","6","16"
"1099","0.709","0.051","0.105","0.051","0.042","0.042","-1","-1","-1","321","123","213","313","22","20","21"
"1100","0.525","0.171","0.066","0.171","0.066","-1","-1","-1","-1","322b","222","212","112","14","11","10"
"1101","0.153","0.163","0.261","0.163","0.261","-1","-1","-1","-1","322a","111","312","312","1","12","12"
"1102","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"1103","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"1104","0.139","0.171","0.137","0.208","0.137","0.208","-1","-1","-1","22a2b","231","222","122","8","14","13"
"1105","0.113","0.176","0.113","0.176","0.123","0.123","0.176","-1","-1","22a1","322","323","131","15","24","7"
"1106","0.171","0.171","0.219","0.219","0.219","-1","-1","-1","-1","331","231","131","331","8","7","9"
"1107","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","331","331","222","9","9","14"
"1108","0.128","0.146","0.2","0.163","0.163","0.2","-1","-1","-1","321","121","123","112","4","22","10"
"1109","0.113","0.176","0.113","0.176","0.123","0.123","0.176","-1","-1","22a1","312","311","133","12","3","25"
"1110","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","331","14","14","9"
"1111","0.401","0.045","0.401","0.045","0.031","0.031","0.045","-1","-1","22a1","222","311","313","14","3","21"
"1112","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","322","322","111","15","15","1"
"1113","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","322","233","233","15","26","26"
"1114","0.904","0.003","0.043","0.003","0.043","0.003","-1","-1","-1","22a2b","123","111","223","22","1","23"
"1115","0.924","0.012","0.01","0.01","0.012","0.01","0.01","0.012","-1","211","223","232","111","23","17","1"
"1116","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","313","313","13","21","21"
"1117","0.995","0.001","0.001","0.001","0.001","-1","-1","-1","-1","322a","233","323","323","26","24","24"
"1118","0.01","0.01","0.012","0.01","0.01","0.012","0.924","0.012","-1","211","233","311","121","26","3","4"
"1119","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"1120","0.031","0.031","0.045","0.401","0.045","0.401","0.045","-1","-1","22a1","322","122","213","15","13","20"
"1121","0.931","0.011","0.011","0.011","0.011","0.011","0.011","-1","-1","311","322","132","212","15","16","11"
"1122","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","111","323","323","1","24","24"
"1123","0.855","0.022","0.064","0.022","0.018","0.018","-1","-1","-1","321","112","133","131","10","25","7"
"1124","0.644","0.141","0.037","0.141","0.037","-1","-1","-1","-1","322b","133","333","313","25","27","21"
"1125","0.855","0.064","0.022","0.018","0.018","0.022","-1","-1","-1","321","212","112","332","11","10","18"
"1126","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","331","331","331","9","9","9"
"1127","0.308","0.025","0.308","0.025","0.025","0.308","-1","-1","-1","22b2b","322","221","212","15","5","11"
"1128","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","133","2","2","25"
"1129","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"1130","0.855","0.064","0.022","0.018","0.018","0.022","-1","-1","-1","321","331","333","322","9","27","15"
"1131","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"1132","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","333","211","13","27","2"
"1133","0.129","0.168","0.118","0.118","0.168","0.129","0.168","-1","-1","22a1","213","233","121","20","26","4"
"1134","0.115","0.115","0.135","0.135","0.135","0.115","0.115","0.135","-1","211","113","211","332","19","2","18"
"1135","0.118","0.118","0.168","0.129","0.168","0.129","0.168","-1","-1","22a1","333","222","122","27","14","13"
"1136","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","211","322","25","2","15"
"1137","0.228","0.193","0.193","0.193","0.193","-1","-1","-1","-1","322b","233","133","132","26","25","16"
"1138","0.149","0.183","0.186","0.15","0.149","0.183","-1","-1","-1","22a2b","122","321","331","13","6","9"
"1139","0.263","0.263","0.271","0.203","-1","-1","-1","-1","-1","332","131","121","121","7","4","4"
"1140","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","113","113","113","19","19","19"
"1141","0.256","0.196","0.176","0.196","0.176","-1","-1","-1","-1","322b","231","331","321","8","9","6"
"1142","0.256","0.196","0.176","0.196","0.176","-1","-1","-1","-1","322b","222","223","323","14","23","24"
"1143","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","133","133","133","25","25","25"
"1144","0.256","0.196","0.176","0.196","0.176","-1","-1","-1","-1","322b","332","232","333","18","17","27"
"1145","0.246","0.126","0.126","0.126","0.126","0.126","0.126","-1","-1","311","323","312","331","24","12","9"
"1146","0.198","0.135","0.198","0.135","0.135","0.198","-1","-1","-1","22b2b","131","123","333","7","22","27"
"1147","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","213","213","6","20","20"
"1148","0.253","0.16","0.162","0.132","0.132","0.162","-1","-1","-1","321","222","322","112","14","15","10"
"1149","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","311","311","14","3","3"
"1150","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","213","213","131","20","20","7"
"1151","0.555","0.046","0.143","0.056","0.143","0.056","-1","-1","-1","22a2b","313","113","121","21","19","4"
"1152","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","333","122","27","27","13"
"1153","0.04","0.048","0.048","0.383","0.048","0.383","0.048","-1","-1","22b1","133","332","213","25","18","20"
"1154","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","211","322","25","2","15"
"1155","0.85","0.023","0.019","0.019","0.023","0.065","-1","-1","-1","321","231","132","332","8","16","18"
"1156","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","131","322","213","7","15","20"
"1157","0.242","0.117","0.082","0.082","0.117","0.242","0.117","-1","-1","22a1","212","232","321","11","17","6"
"1158","0.423","0.423","0.066","0.088","-1","-1","-1","-1","-1","332","233","233","223","26","26","23"
"1159","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"1160","0.082","0.082","0.117","0.242","0.117","0.242","0.117","-1","-1","22a1","122","211","311","13","2","3"
"1161","0.053","0.126","0.348","0.126","0.348","-1","-1","-1","-1","322b","222","223","323","14","23","24"
"1162","0.05","0.05","0.3","0.3","0.3","-1","-1","-1","-1","331","232","332","132","17","18","16"
"1163","0.045","0.189","0.045","0.189","0.155","0.189","0.189","-1","-1","22b1","231","223","122","8","23","13"
"1164","0.093","0.271","0.093","0.271","0.048","0.223","-1","-1","-1","22a2b","113","112","332","19","10","18"
"1165","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","313","313","17","21","21"
"1166","0.05","0.05","0.3","0.3","0.3","-1","-1","-1","-1","331","113","123","133","19","22","25"
"1167","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","331","331","112","9","9","10"
"1168","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","211","24","24","2"
"1169","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","131","24","24","7"
"1170","0.122","0.122","0.324","0.432","-1","-1","-1","-1","-1","332","222","222","212","14","14","11"
"1171","0.622","0.148","0.041","0.148","0.041","-1","-1","-1","-1","322b","223","221","121","23","5","4"
"1172","0.375","0.052","0.375","0.052","0.043","0.052","0.052","-1","-1","22b1","331","312","113","9","12","19"
"1173","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","321","321","19","6","6"
"1174","0.375","0.052","0.043","0.052","0.052","0.375","0.052","-1","-1","22b1","221","212","132","5","11","16"
"1175","0.305","0.028","0.305","0.028","0.028","0.305","-1","-1","-1","22b2b","322","221","232","15","5","17"
"1176","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","322","133","211","15","25","2"
"1177","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","222","222","7","14","14"
"1178","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","221","312","5","5","12"
"1179","0.305","0.028","0.305","0.028","0.028","0.305","-1","-1","-1","22b2b","323","121","113","24","4","19"
"1180","0.79","0.04","0.065","0.04","0.065","-1","-1","-1","-1","322a","333","231","231","27","8","8"
"1181","0.103","0.125","0.125","0.198","0.125","0.198","0.125","-1","-1","22b1","211","112","322","2","10","15"
"1182","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","232","232","19","17","17"
"1183","0.324","0.159","0.143","0.116","0.116","0.143","-1","-1","-1","321","223","323","133","23","24","25"
"1184","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","331","23","23","9"
"1185","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"1186","0.198","0.125","0.103","0.125","0.125","0.198","0.125","-1","-1","22b1","121","112","232","4","10","17"
"1187","0.298","0.197","0.154","0.197","0.154","-1","-1","-1","-1","322b","233","223","221","26","23","5"
"1188","0.298","0.197","0.154","0.197","0.154","-1","-1","-1","-1","322b","223","222","212","23","14","11"
"1189","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","312","221","25","12","5"
"1190","0.299","0.299","0.229","0.172","-1","-1","-1","-1","-1","332","132","131","131","16","7","7"
"1191","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","113","113","6","19","19"
"1192","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","112","321","10","10","6"
"1193","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","213","213","6","20","20"
"1194","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","333","333","5","27","27"
"1195","0.065","0.065","0.077","0.509","0.077","0.065","0.065","0.077","-1","211","213","332","131","20","18","7"
"1196","0.311","0.022","0.311","0.022","0.022","0.311","-1","-1","-1","22b2b","322","333","132","15","27","16"
"1197","0.877","0.018","0.057","0.018","0.015","0.015","-1","-1","-1","321","123","222","221","22","14","5"
"1198","0.397","0.043","0.035","0.043","0.043","0.397","0.043","-1","-1","22b1","222","231","112","14","8","10"
"1199","0.397","0.043","0.397","0.043","0.035","0.043","0.043","-1","-1","22b1","222","123","131","14","22","7"
"1200","0.311","0.022","0.311","0.022","0.022","0.311","-1","-1","-1","22b2b","233","123","222","26","22","14"
"1201","0.003","0.166","0.166","0.166","0.166","0.166","0.166","-1","-1","311","311","323","332","3","24","18"
"1202","0.007","0.208","0.208","0.256","0.066","0.256","-1","-1","-1","321","233","133","332","26","25","18"
"1203","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","233","321","112","26","6","10"
"1204","0.069","0.297","0.069","0.297","0.024","0.244","-1","-1","-1","22a2b","123","313","311","22","21","3"
"1205","0.069","0.297","0.069","0.297","0.024","0.244","-1","-1","-1","22a2b","132","222","223","16","14","23"
"1206","0.03","0.303","0.03","0.303","0.303","0.03","-1","-1","-1","22b2b","122","133","323","13","25","24"
"1207","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","313","122","8","21","13"
"1208","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","112","323","231","10","24","8"
"1209","0.03","0.303","0.03","0.303","0.303","0.03","-1","-1","-1","22b2b","113","312","323","19","12","24"
"1210","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","132","213","213","16","20","20"
"1211","0.25","0.144","0.231","0.144","0.231","-1","-1","-1","-1","322a","323","323","312","24","24","12"
"1212","0.145","0.134","0.114","0.114","0.134","0.114","0.114","0.134","-1","211","222","213","331","14","20","9"
"1213","0.271","0.271","0.196","0.261","-1","-1","-1","-1","-1","332","112","112","113","10","10","19"
"1214","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","313","313","17","21","21"
"1215","0.223","0.129","0.129","0.129","0.129","0.129","0.129","-1","-1","311","112","311","213","10","3","20"
"1216","0.152","0.176","0.199","0.145","0.152","0.176","-1","-1","-1","22a2b","122","323","333","13","24","27"
"1217","0.244","0.195","0.183","0.195","0.183","-1","-1","-1","-1","322b","313","311","323","21","3","24"
"1218","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","312","312","312","12","12","12"
"1219","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","122","122","122","13","13","13"
"1220","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"1221","0.039","0.16","0.16","0.16","0.16","0.16","0.16","-1","-1","311","133","332","231","25","18","8"
"1222","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","331","122","213","9","13","20"
"1223","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"1224","0.118","0.24","0.118","0.24","0.088","0.197","-1","-1","-1","22a2b","321","131","322","6","7","15"
"1225","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","211","122","333","2","13","27"
"1226","0.103","0.159","0.289","0.159","0.289","-1","-1","-1","-1","322b","223","222","212","23","14","11"
"1227","0.059","0.123","0.226","0.184","0.184","0.226","-1","-1","-1","321","123","223","313","22","23","21"
"1228","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","213","213","131","20","20","7"
"1229","0.082","0.177","0.282","0.177","0.282","-1","-1","-1","-1","322a","323","323","332","24","24","18"
"1230","0.124","0.124","0.146","0.124","0.124","0.146","0.066","0.146","-1","211","332","113","223","18","19","23"
