"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1072","0.314","0.118","0.118","0.145","0.159","0.145","-1","-1","-1","321","122","132","113","13","16","19"
"1073","0.287","0.287","0.142","0.142","0.142","-1","-1","-1","-1","331","212","232","222","11","17","14"
"1074","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","322","322","25","15","15"
"1075","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"1076","0.323","0.113","0.113","0.113","0.113","0.113","0.113","-1","-1","311","332","122","212","18","13","11"
"1077","0.104","0.126","0.126","0.195","0.126","0.195","0.126","-1","-1","22b1","321","122","231","6","13","8"
"1078","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","112","23","23","10"
"1079","0.314","0.118","0.118","0.145","0.159","0.145","-1","-1","-1","321","111","211","312","1","2","12"
"1080","0.195","0.126","0.104","0.126","0.126","0.195","0.126","-1","-1","22b1","133","223","212","25","23","11"
"1081","0.203","0.125","0.106","0.106","0.125","0.106","0.106","0.125","-1","211","213","222","331","20","14","9"
"1082","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","111","111","111","1","1","1"
"1083","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","321","19","19","6"
"1084","0.106","0.106","0.125","0.106","0.106","0.125","0.203","0.125","-1","211","223","113","331","23","19","9"
"1085","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","113","113","6","19","19"
"1086","0.317","0.317","0.157","0.21","-1","-1","-1","-1","-1","332","123","123","121","22","22","4"
"1087","0.336","0.196","0.136","0.196","0.136","-1","-1","-1","-1","322b","323","223","222","24","23","14"
"1088","0.382","0.119","0.19","0.119","0.19","-1","-1","-1","-1","322a","312","323","323","12","24","24"
"1089","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","311","311","14","3","3"
"1090","0.321","0.321","0.119","0.119","0.119","-1","-1","-1","-1","331","131","331","231","7","9","8"
"1091","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","322","322","322","15","15","15"
"1092","0.274","0.118","0.161","0.143","0.161","0.143","-1","-1","-1","22a2b","333","311","111","27","3","1"
"1093","0.106","0.106","0.125","0.203","0.125","0.106","0.106","0.125","-1","211","223","111","312","23","1","12"
"1094","0.382","0.119","0.19","0.119","0.19","-1","-1","-1","-1","322a","133","133","223","25","25","23"
"1095","0.161","0.143","0.274","0.118","0.161","0.143","-1","-1","-1","22a2b","312","332","131","12","18","7"
"1096","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","133","14","14","25"
"1097","0.107","0.179","0.107","0.179","0.125","0.125","0.179","-1","-1","22a1","333","332","111","27","18","1"
"1098","0.15","0.177","0.248","0.177","0.248","-1","-1","-1","-1","322b","231","131","121","8","7","4"
"1099","0.133","0.216","0.124","0.178","0.133","0.216","-1","-1","-1","22a2b","113","133","231","19","25","8"
"1100","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","213","131","131","20","7","7"
"1101","0.131","0.167","0.267","0.167","0.267","-1","-1","-1","-1","322a","332","233","233","18","26","26"
"1102","0.121","0.121","0.142","0.121","0.121","0.142","0.091","0.142","-1","211","332","222","111","18","14","1"
"1103","0.137","0.197","0.137","0.197","0.197","0.137","-1","-1","-1","22b2b","232","133","112","17","25","10"
"1104","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","311","233","13","3","26"
"1105","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","321","321","19","6","6"
"1106","0.107","0.179","0.125","0.125","0.179","0.107","0.179","-1","-1","22a1","213","233","121","20","26","4"
"1107","0.131","0.167","0.267","0.167","0.267","-1","-1","-1","-1","322a","213","333","333","20","27","27"
"1108","0.152","0.152","0.232","0.232","0.232","-1","-1","-1","-1","331","221","222","223","5","14","23"
"1109","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","331","331","122","9","9","13"
"1110","0.091","0.142","0.121","0.121","0.142","0.121","0.121","0.142","-1","211","331","313","222","9","21","14"
"1111","0.155","0.189","0.189","0.045","0.189","0.045","0.189","-1","-1","22b1","333","232","123","27","17","22"
"1112","0.128","0.128","0.15","0.039","0.15","0.128","0.128","0.15","-1","211","132","221","323","16","5","24"
"1113","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","122","122","122","13","13","13"
"1114","0.053","0.126","0.348","0.126","0.348","-1","-1","-1","-1","322b","123","133","132","22","25","16"
"1115","0.037","0.185","0.296","0.185","0.296","-1","-1","-1","-1","322a","331","331","221","9","9","5"
"1116","0.021","0.092","0.244","0.199","0.199","0.244","-1","-1","-1","321","331","333","322","9","27","15"
"1117","0.053","0.126","0.348","0.126","0.348","-1","-1","-1","-1","322b","112","113","313","10","19","21"
"1118","0.128","0.128","0.15","0.039","0.15","0.128","0.128","0.15","-1","211","111","333","232","1","27","17"
"1119","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","333","211","13","27","2"
"1120","0.07","0.195","0.137","0.137","0.195","0.07","0.195","-1","-1","22a1","223","132","112","23","16","10"
"1121","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","113","113","113","19","19","19"
"1122","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","112","233","6","10","26"
"1123","0.053","0.126","0.348","0.126","0.348","-1","-1","-1","-1","322b","211","111","131","2","1","7"
"1124","0.053","0.126","0.348","0.126","0.348","-1","-1","-1","-1","322b","232","332","333","17","18","27"
"1125","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","111","111","27","1","1"
"1126","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","113","231","322","19","8","15"
"1127","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","331","23","23","9"
"1128","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","122","213","13","13","20"
"1129","0.161","0.143","0.275","0.118","0.161","0.143","-1","-1","-1","22a2b","332","322","233","18","15","26"
"1130","0.424","0.096","0.096","0.096","0.096","0.096","0.096","-1","-1","311","313","133","223","21","25","23"
"1131","0.275","0.118","0.161","0.143","0.161","0.143","-1","-1","-1","22a2b","333","133","111","27","25","1"
"1132","0.275","0.118","0.161","0.143","0.161","0.143","-1","-1","-1","22a2b","311","211","332","3","2","18"
"1133","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","111","111","27","1","1"
"1134","0.337","0.196","0.135","0.196","0.135","-1","-1","-1","-1","322b","123","133","132","22","25","16"
"1135","0.275","0.118","0.161","0.143","0.161","0.143","-1","-1","-1","22a2b","211","111","132","2","1","16"
"1136","0.392","0.125","0.155","0.125","0.102","0.102","-1","-1","-1","321","113","122","121","19","13","4"
"1137","0.337","0.196","0.135","0.196","0.135","-1","-1","-1","-1","322b","221","231","223","5","8","23"
"1138","0.392","0.102","0.102","0.125","0.155","0.125","-1","-1","-1","321","313","323","133","21","24","25"
"1139","0.233","0.1","0.233","0.1","0.1","0.233","-1","-1","-1","22b2b","123","333","132","22","27","16"
"1140","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","311","233","13","3","26"
"1141","0.314","0.197","0.146","0.197","0.146","-1","-1","-1","-1","322b","313","312","113","21","12","19"
"1142","0.35","0.125","0.2","0.125","0.2","-1","-1","-1","-1","322a","321","111","111","6","1","1"
"1143","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","323","323","10","24","24"
"1144","0.351","0.135","0.158","0.135","0.11","0.11","-1","-1","-1","321","322","123","121","15","22","4"
"1145","0.307","0.307","0.221","0.166","-1","-1","-1","-1","-1","332","223","233","233","23","26","26"
"1146","0.351","0.158","0.135","0.11","0.11","0.135","-1","-1","-1","321","211","213","312","2","20","12"
"1147","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"1148","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","322","322","19","15","15"
"1149","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","121","121","27","4","4"
"1150","0.351","0.158","0.135","0.11","0.11","0.135","-1","-1","-1","321","113","213","333","19","20","27"
"1151","0.307","0.307","0.221","0.166","-1","-1","-1","-1","-1","332","213","212","212","20","11","11"
"1152","0.35","0.125","0.2","0.125","0.2","-1","-1","-1","-1","322a","211","211","131","2","2","7"
"1153","0.208","0.121","0.208","0.121","0.1","0.121","0.121","-1","-1","22b1","122","133","231","13","25","8"
"1154","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","322","322","322","15","15","15"
"1155","0.351","0.11","0.11","0.135","0.158","0.135","-1","-1","-1","321","222","212","231","14","11","8"
"1156","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","233","311","13","26","3"
"1157","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"1158","0","0","0.276","0.224","0.224","0.276","-1","-1","-1","321","232","332","122","17","18","13"
"1159","0","0.224","0.224","0.276","0","0.276","-1","-1","-1","321","223","233","313","23","26","21"
"1160","0","0.276","0.224","0.224","0.276","0","-1","-1","-1","321","123","111","131","22","1","7"
"1161","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","322","322","322","15","15","15"
"1162","0","0","0.276","0.224","0.224","0.276","-1","-1","-1","321","213","113","333","20","19","27"
"1163","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","321","321","19","6","6"
"1164","0","0.333","0","0.333","0.333","0","-1","-1","-1","22b2b","221","123","233","5","22","26"
"1165","0","0.156","0.133","0.133","0.156","0.133","0.133","0.156","-1","211","333","211","222","27","2","14"
"1166","0","0.354","0","0.354","0","0.292","-1","-1","-1","22a2b","113","112","332","19","10","18"
"1167","0.133","0.133","0.156","0","0.156","0.133","0.133","0.156","-1","211","133","312","211","25","12","2"
"1168","0","0","0.333","0.333","0.333","-1","-1","-1","-1","331","112","312","212","10","12","11"
"1169","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","221","18","18","5"
"1170","0","0.207","0","0.207","0.171","0.207","0.207","-1","-1","22b1","212","111","123","11","1","22"
"1171","0.133","0.045","0.607","0.037","0.133","0.045","-1","-1","-1","22a2b","132","112","331","16","10","9"
"1172","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","221","12","12","5"
"1173","0.076","0.076","0.109","0.26","0.109","0.26","0.109","-1","-1","22a1","311","211","123","3","2","22"
"1174","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","321","132","6","6","16"
"1175","0.133","0.045","0.133","0.045","0.607","0.037","-1","-1","-1","22a2b","113","112","332","19","10","18"
"1176","0.133","0.045","0.133","0.045","0.607","0.037","-1","-1","-1","22a2b","133","132","212","25","16","11"
"1177","0.474","0.474","0.018","0.018","0.018","-1","-1","-1","-1","331","211","212","213","2","11","20"
"1178","0.437","0.437","0.072","0.054","-1","-1","-1","-1","-1","332","222","322","322","14","15","15"
"1179","0.133","0.045","0.133","0.045","0.607","0.037","-1","-1","-1","22a2b","122","123","233","13","22","26"
"1180","0.437","0.437","0.072","0.054","-1","-1","-1","-1","-1","332","111","131","131","1","7","7"
"1181","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","112","323","231","10","24","8"
"1182","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"1183","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"1184","0.133","0.045","0.133","0.045","0.607","0.037","-1","-1","-1","22a2b","331","111","112","9","1","10"
"1185","0.032","0.039","0.039","0.407","0.039","0.407","0.039","-1","-1","22b1","233","313","111","26","21","1"
"1186","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","322","211","133","15","2","25"
"1187","0.339","0.127","0.203","0.127","0.203","-1","-1","-1","-1","322a","123","222","222","22","14","14"
"1188","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","112","233","6","10","26"
"1189","0.339","0.127","0.203","0.127","0.203","-1","-1","-1","-1","322a","321","321","332","6","6","18"
"1190","0.203","0.123","0.203","0.123","0.101","0.123","0.123","-1","-1","22b1","323","122","111","24","13","1"
"1191","0.25","0.126","0.159","0.153","0.159","0.153","-1","-1","-1","22a2b","123","131","231","22","7","8"
"1192","0.15","0.159","0.111","0.111","0.159","0.15","0.159","-1","-1","22a1","312","332","221","12","18","5"
"1193","0.303","0.303","0.225","0.169","-1","-1","-1","-1","-1","332","111","112","112","1","10","10"
"1194","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"1195","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","333","111","111","27","1","1"
"1196","0.303","0.303","0.169","0.225","-1","-1","-1","-1","-1","332","221","221","231","5","5","8"
"1197","0.303","0.303","0.169","0.225","-1","-1","-1","-1","-1","332","132","132","232","16","16","17"
"1198","0.108","0.108","0.128","0.108","0.108","0.128","0.184","0.128","-1","211","112","233","323","10","26","24"
"1199","0.221","0.112","0.221","0.112","0.112","0.221","-1","-1","-1","22b2b","322","221","232","15","5","17"
"1200","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","221","312","5","5","12"
"1201","0.199","0.125","0.103","0.125","0.125","0.199","0.125","-1","-1","22b1","211","223","333","2","23","27"
"1202","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","313","313","14","21","21"
"1203","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","223","223","10","23","23"
"1204","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","112","23","23","10"
"1205","0.103","0.125","0.125","0.199","0.125","0.199","0.125","-1","-1","22b1","233","132","322","26","16","15"
"1206","0.109","0.109","0.128","0.109","0.109","0.128","0.179","0.128","-1","211","122","231","311","13","8","3"
"1207","0.3","0.3","0.172","0.229","-1","-1","-1","-1","-1","332","123","123","133","22","22","25"
"1208","0.325","0.142","0.116","0.116","0.142","0.159","-1","-1","-1","321","231","311","321","8","3","6"
"1209","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"1210","0.299","0.197","0.153","0.197","0.153","-1","-1","-1","-1","322b","233","223","323","26","23","24"
"1211","0.158","0.156","0.158","0.156","0.243","0.129","-1","-1","-1","22a2b","331","332","122","9","18","13"
"1212","0.325","0.142","0.159","0.142","0.116","0.116","-1","-1","-1","321","112","232","332","10","17","18"
"1213","0.325","0.159","0.142","0.116","0.116","0.142","-1","-1","-1","321","221","121","331","5","4","9"
"1214","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","221","221","221","5","5","5"
"1215","0.243","0.129","0.158","0.156","0.158","0.156","-1","-1","-1","22a2b","211","111","123","2","1","22"
"1216","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","133","133","133","25","25","25"
"1217","0.429","0.429","0.061","0.081","-1","-1","-1","-1","-1","332","221","221","222","5","5","14"
"1218","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","133","2","2","25"
"1219","0.662","0.136","0.033","0.136","0.033","-1","-1","-1","-1","322b","332","232","212","18","17","11"
"1220","0.066","0.066","0.078","0.503","0.078","0.066","0.066","0.078","-1","211","332","233","121","18","26","4"
"1221","0.394","0.044","0.394","0.044","0.036","0.044","0.044","-1","-1","22b1","231","212","333","8","11","27"
"1222","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","233","122","3","26","13"
"1223","0.25","0.114","0.25","0.114","0.08","0.08","0.114","-1","-1","22a1","222","331","333","14","9","27"
"1224","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"1225","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","131","213","7","7","20"
"1226","0.578","0.042","0.139","0.051","0.139","0.051","-1","-1","-1","22a2b","231","212","131","8","11","7"
"1227","0.139","0.051","0.139","0.051","0.578","0.042","-1","-1","-1","22a2b","113","233","232","19","26","17"
"1228","0.139","0.051","0.139","0.051","0.578","0.042","-1","-1","-1","22a2b","321","323","111","6","24","1"
"1229","0.943","0.01","0.01","0.01","0.01","0.01","0.01","-1","-1","311","322","112","232","15","10","17"
"1230","0.139","0.051","0.139","0.051","0.578","0.042","-1","-1","-1","22a2b","321","322","131","6","15","7"
