"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","objectNames.1","objectNames.2","objectNames.3","objectNames.4","objectNames.5","objectNames.6","objectNames.7","objectNames.8","objectNames.9"
"19129",27, 7,13,"22b1",1,2,3,2,1,3,NA,square,dotted,green,cloud,dotted,blue,cloud,striped,red
"19130",27, 7,14,"211",1,2,3,1,2,3,NA,square,dotted,green,cloud,dotted,blue,circle,striped,red
"19131",27, 7,15,"22b1",1,2,3,1,2,3,NA,square,dotted,green,cloud,dotted,blue,square,striped,red
"19132",27, 7,16,"321",2,1,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,cloud,dotted,red
"19133",27, 7,17,"311",2,1,3,1,2,3,NA,square,dotted,green,cloud,dotted,blue,circle,dotted,red
"19134",27, 7,18,"321",2,1,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,square,dotted,red
"19135",27, 7,19,"22b2b",1,2,3,2,3,1,NA,square,dotted,green,cloud,dotted,blue,cloud,solid,green
"19136",27, 7,20,"22b1",1,2,3,1,2,3,NA,square,dotted,green,cloud,dotted,blue,circle,solid,green
"19137",27, 7,21,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,square,solid,green
"19138",27, 7,22,"22b2b",1,2,3,2,3,1,NA,square,dotted,green,cloud,dotted,blue,cloud,striped,green
"19139",27, 7,23,"22b1",1,2,3,1,2,3,NA,square,dotted,green,cloud,dotted,blue,circle,striped,green
"19140",27, 7,24,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,square,striped,green
"19141",27, 7,25,"322b",2,1,3,3,2,1,NA,square,dotted,green,cloud,dotted,blue,cloud,dotted,green
"19142",27, 7,26,"321",2,1,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,circle,dotted,green
"19143",27, 7,27,"322a",2,1,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,square,dotted,green
"19144",27, 8, 1,"22b1",1,2,3,2,1,3,NA,square,dotted,green,circle,dotted,blue,cloud,solid,blue
"19145",27, 8, 2,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,circle,dotted,blue,circle,solid,blue
"19146",27, 8, 3,"22b2b",1,2,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,square,solid,blue
"19147",27, 8, 4,"22b1",1,2,3,2,1,3,NA,square,dotted,green,circle,dotted,blue,cloud,striped,blue
"19148",27, 8, 5,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,circle,dotted,blue,circle,striped,blue
"19149",27, 8, 6,"22b2b",1,2,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,square,striped,blue
"19150",27, 8, 7,"321",2,1,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,cloud,dotted,blue
"19151",27, 8, 8,"322a",2,1,3,2,3,1,NA,square,dotted,green,circle,dotted,blue,circle,dotted,blue
"19152",27, 8, 9,"322b",2,1,3,3,2,1,NA,square,dotted,green,circle,dotted,blue,square,dotted,blue
"19153",27, 8,10,"211",1,2,3,1,2,3,NA,square,dotted,green,circle,dotted,blue,cloud,solid,red
"19154",27, 8,11,"22b1",1,2,3,2,1,3,NA,square,dotted,green,circle,dotted,blue,circle,solid,red
"19155",27, 8,12,"22b1",1,2,3,1,2,3,NA,square,dotted,green,circle,dotted,blue,square,solid,red
"19156",27, 8,13,"211",1,2,3,1,2,3,NA,square,dotted,green,circle,dotted,blue,cloud,striped,red
"19157",27, 8,14,"22b1",1,2,3,2,1,3,NA,square,dotted,green,circle,dotted,blue,circle,striped,red
"19158",27, 8,15,"22b1",1,2,3,1,2,3,NA,square,dotted,green,circle,dotted,blue,square,striped,red
"19159",27, 8,16,"311",2,1,3,1,2,3,NA,square,dotted,green,circle,dotted,blue,cloud,dotted,red
"19160",27, 8,17,"321",2,1,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,circle,dotted,red
"19161",27, 8,18,"321",2,1,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,square,dotted,red
"19162",27, 8,19,"22b1",1,2,3,1,2,3,NA,square,dotted,green,circle,dotted,blue,cloud,solid,green
"19163",27, 8,20,"22b2b",1,2,3,2,3,1,NA,square,dotted,green,circle,dotted,blue,circle,solid,green
"19164",27, 8,21,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,square,solid,green
"19165",27, 8,22,"22b1",1,2,3,1,2,3,NA,square,dotted,green,circle,dotted,blue,cloud,striped,green
"19166",27, 8,23,"22b2b",1,2,3,2,3,1,NA,square,dotted,green,circle,dotted,blue,circle,striped,green
"19167",27, 8,24,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,square,striped,green
"19168",27, 8,25,"321",2,1,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,cloud,dotted,green
"19169",27, 8,26,"322b",2,1,3,3,2,1,NA,square,dotted,green,circle,dotted,blue,circle,dotted,green
"19170",27, 8,27,"322a",2,1,3,1,3,2,NA,square,dotted,green,circle,dotted,blue,square,dotted,green
"19171",27, 9, 1,"22a2b",1,2,3,2,1,3,NA,square,dotted,green,square,dotted,blue,cloud,solid,blue
"19172",27, 9, 2,"22a2b",1,2,3,2,1,3,NA,square,dotted,green,square,dotted,blue,circle,solid,blue
"19173",27, 9, 3,"322b",1,2,3,2,1,3,NA,square,dotted,green,square,dotted,blue,square,solid,blue
"19174",27, 9, 4,"22a2b",1,2,3,2,1,3,NA,square,dotted,green,square,dotted,blue,cloud,striped,blue
"19175",27, 9, 5,"22a2b",1,2,3,2,1,3,NA,square,dotted,green,square,dotted,blue,circle,striped,blue
"19176",27, 9, 6,"322b",1,2,3,2,1,3,NA,square,dotted,green,square,dotted,blue,square,striped,blue
"19177",27, 9, 7,"322b",2,1,3,2,1,3,NA,square,dotted,green,square,dotted,blue,cloud,dotted,blue
"19178",27, 9, 8,"322b",2,1,3,2,1,3,NA,square,dotted,green,square,dotted,blue,circle,dotted,blue
"19179",27, 9, 9,"332",1,2,3,1,3,2,NA,square,dotted,green,square,dotted,blue,square,dotted,blue
"19180",27, 9,10,"22a1",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,cloud,solid,red
"19181",27, 9,11,"22a1",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,circle,solid,red
"19182",27, 9,12,"321",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,square,solid,red
"19183",27, 9,13,"22a1",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,cloud,striped,red
"19184",27, 9,14,"22a1",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,circle,striped,red
"19185",27, 9,15,"321",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,square,striped,red
"19186",27, 9,16,"321",2,1,3,1,2,3,NA,square,dotted,green,square,dotted,blue,cloud,dotted,red
"19187",27, 9,17,"321",2,1,3,1,2,3,NA,square,dotted,green,square,dotted,blue,circle,dotted,red
"19188",27, 9,18,"331",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,square,dotted,red
"19189",27, 9,19,"22a2b",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,cloud,solid,green
"19190",27, 9,20,"22a2b",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,circle,solid,green
"19191",27, 9,21,"322b",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,square,solid,green
"19192",27, 9,22,"22a2b",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,cloud,striped,green
"19193",27, 9,23,"22a2b",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,circle,striped,green
"19194",27, 9,24,"322b",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,square,striped,green
"19195",27, 9,25,"322b",2,1,3,1,2,3,NA,square,dotted,green,square,dotted,blue,cloud,dotted,green
"19196",27, 9,26,"322b",2,1,3,1,2,3,NA,square,dotted,green,square,dotted,blue,circle,dotted,green
"19197",27, 9,27,"332",1,2,3,1,2,3,NA,square,dotted,green,square,dotted,blue,square,dotted,green
"19198",27,10, 1,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,solid,blue
"19199",27,10, 2,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,circle,solid,blue
"19200",27,10, 3,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,square,solid,blue
"19201",27,10, 4,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,striped,blue
"19202",27,10, 5,"111",1,2,3,1,2,3,NA,square,dotted,green,cloud,solid,red,circle,striped,blue
"19203",27,10, 6,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,red,square,striped,blue
"19204",27,10, 7,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,dotted,blue
"19205",27,10, 8,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,red,circle,dotted,blue
"19206",27,10, 9,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,red,square,dotted,blue
"19207",27,10,10,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,solid,red
"19208",27,10,11,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,circle,solid,red
"19209",27,10,12,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,square,solid,red
"19210",27,10,13,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,striped,red
"19211",27,10,14,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,circle,striped,red
"19212",27,10,15,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,square,striped,red
"19213",27,10,16,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,dotted,red
"19214",27,10,17,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,circle,dotted,red
"19215",27,10,18,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,solid,red,square,dotted,red
"19216",27,10,19,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,solid,green
"19217",27,10,20,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,circle,solid,green
"19218",27,10,21,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,solid,red,square,solid,green
"19219",27,10,22,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,red,cloud,striped,green
"19220",27,10,23,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,red,circle,striped,green
"19221",27,10,24,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,red,square,striped,green
"19222",27,10,25,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,solid,red,cloud,dotted,green
"19223",27,10,26,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,red,circle,dotted,green
"19224",27,10,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,red,square,dotted,green
"19225",27,11, 1,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,cloud,solid,blue
"19226",27,11, 2,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,solid,blue
"19227",27,11, 3,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,square,solid,blue
"19228",27,11, 4,"111",1,2,3,1,2,3,NA,square,dotted,green,circle,solid,red,cloud,striped,blue
"19229",27,11, 5,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,striped,blue
"19230",27,11, 6,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,red,square,striped,blue
"19231",27,11, 7,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,red,cloud,dotted,blue
"19232",27,11, 8,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,dotted,blue
"19233",27,11, 9,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,red,square,dotted,blue
"19234",27,11,10,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,cloud,solid,red
"19235",27,11,11,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,solid,red
"19236",27,11,12,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,square,solid,red
"19237",27,11,13,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,cloud,striped,red
"19238",27,11,14,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,striped,red
"19239",27,11,15,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,square,striped,red
"19240",27,11,16,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,cloud,dotted,red
"19241",27,11,17,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,dotted,red
"19242",27,11,18,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,solid,red,square,dotted,red
"19243",27,11,19,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,cloud,solid,green
"19244",27,11,20,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,solid,green
"19245",27,11,21,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,solid,red,square,solid,green
"19246",27,11,22,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,red,cloud,striped,green
"19247",27,11,23,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,red,circle,striped,green
"19248",27,11,24,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,red,square,striped,green
"19249",27,11,25,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,red,cloud,dotted,green
"19250",27,11,26,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,solid,red,circle,dotted,green
"19251",27,11,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,red,square,dotted,green
"19252",27,12, 1,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,red,cloud,solid,blue
"19253",27,12, 2,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,red,circle,solid,blue
"19254",27,12, 3,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,red,square,solid,blue
"19255",27,12, 4,"211",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,cloud,striped,blue
"19256",27,12, 5,"211",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,circle,striped,blue
"19257",27,12, 6,"311",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,square,striped,blue
"19258",27,12, 7,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,cloud,dotted,blue
"19259",27,12, 8,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,circle,dotted,blue
"19260",27,12, 9,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,red,square,dotted,blue
"19261",27,12,10,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,solid,red,cloud,solid,red
"19262",27,12,11,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,solid,red,circle,solid,red
"19263",27,12,12,"322a",1,2,3,2,3,1,NA,square,dotted,green,square,solid,red,square,solid,red
"19264",27,12,13,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,red,cloud,striped,red
"19265",27,12,14,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,red,circle,striped,red
"19266",27,12,15,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,red,square,striped,red
"19267",27,12,16,"22b2b",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,cloud,dotted,red
"19268",27,12,17,"22b2b",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,circle,dotted,red
"19269",27,12,18,"322b",1,2,3,3,2,1,NA,square,dotted,green,square,solid,red,square,dotted,red
"19270",27,12,19,"22b2b",1,2,3,2,1,3,NA,square,dotted,green,square,solid,red,cloud,solid,green
"19271",27,12,20,"22b2b",1,2,3,2,1,3,NA,square,dotted,green,square,solid,red,circle,solid,green
"19272",27,12,21,"322b",1,2,3,3,2,1,NA,square,dotted,green,square,solid,red,square,solid,green
"19273",27,12,22,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,cloud,striped,green
"19274",27,12,23,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,red,circle,striped,green
"19275",27,12,24,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,red,square,striped,green
"19276",27,12,25,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,square,solid,red,cloud,dotted,green
"19277",27,12,26,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,square,solid,red,circle,dotted,green
"19278",27,12,27,"322a",1,2,3,1,3,2,NA,square,dotted,green,square,solid,red,square,dotted,green
"19279",27,13, 1,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,solid,blue
"19280",27,13, 2,"111",1,2,3,1,2,3,NA,square,dotted,green,cloud,striped,red,circle,solid,blue
"19281",27,13, 3,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,red,square,solid,blue
"19282",27,13, 4,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,striped,blue
"19283",27,13, 5,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,circle,striped,blue
"19284",27,13, 6,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,square,striped,blue
"19285",27,13, 7,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,dotted,blue
"19286",27,13, 8,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,red,circle,dotted,blue
"19287",27,13, 9,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,red,square,dotted,blue
"19288",27,13,10,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,solid,red
"19289",27,13,11,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,circle,solid,red
"19290",27,13,12,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,square,solid,red
"19291",27,13,13,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,striped,red
"19292",27,13,14,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,circle,striped,red
"19293",27,13,15,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,square,striped,red
"19294",27,13,16,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,dotted,red
"19295",27,13,17,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,circle,dotted,red
"19296",27,13,18,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,striped,red,square,dotted,red
"19297",27,13,19,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,solid,green
"19298",27,13,20,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,red,circle,solid,green
"19299",27,13,21,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,red,square,solid,green
"19300",27,13,22,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,cloud,striped,green
"19301",27,13,23,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,red,circle,striped,green
"19302",27,13,24,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,striped,red,square,striped,green
"19303",27,13,25,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,striped,red,cloud,dotted,green
"19304",27,13,26,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,red,circle,dotted,green
"19305",27,13,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,red,square,dotted,green
"19306",27,14, 1,"111",1,2,3,1,2,3,NA,square,dotted,green,circle,striped,red,cloud,solid,blue
"19307",27,14, 2,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,solid,blue
"19308",27,14, 3,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,red,square,solid,blue
"19309",27,14, 4,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,cloud,striped,blue
"19310",27,14, 5,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,striped,blue
"19311",27,14, 6,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,square,striped,blue
"19312",27,14, 7,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,red,cloud,dotted,blue
"19313",27,14, 8,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,dotted,blue
"19314",27,14, 9,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,red,square,dotted,blue
"19315",27,14,10,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,cloud,solid,red
"19316",27,14,11,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,solid,red
"19317",27,14,12,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,square,solid,red
"19318",27,14,13,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,cloud,striped,red
"19319",27,14,14,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,striped,red
"19320",27,14,15,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,square,striped,red
"19321",27,14,16,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,cloud,dotted,red
"19322",27,14,17,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,dotted,red
"19323",27,14,18,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,striped,red,square,dotted,red
"19324",27,14,19,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,red,cloud,solid,green
"19325",27,14,20,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,solid,green
"19326",27,14,21,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,red,square,solid,green
"19327",27,14,22,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,cloud,striped,green
"19328",27,14,23,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,red,circle,striped,green
"19329",27,14,24,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,striped,red,square,striped,green
"19330",27,14,25,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,red,cloud,dotted,green
"19331",27,14,26,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,striped,red,circle,dotted,green
"19332",27,14,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,red,square,dotted,green
"19333",27,15, 1,"211",1,2,3,1,2,3,NA,square,dotted,green,square,striped,red,cloud,solid,blue
"19334",27,15, 2,"211",1,2,3,1,2,3,NA,square,dotted,green,square,striped,red,circle,solid,blue
"19335",27,15, 3,"311",1,2,3,1,2,3,NA,square,dotted,green,square,striped,red,square,solid,blue
"19336",27,15, 4,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,red,cloud,striped,blue
"19337",27,15, 5,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,red,circle,striped,blue
"19338",27,15, 6,"321",1,2,3,1,3,2,NA,square,dotted,green,square,striped,red,square,striped,blue
"19339",27,15, 7,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,striped,red,cloud,dotted,blue
"19340",27,15, 8,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,striped,red,circle,dotted,blue
"19341",27,15, 9,"321",1,2,3,1,3,2,NA,square,dotted,green,square,striped,red,square,dotted,blue
"19342",27,15,10,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,red,cloud,solid,red
"19343",27,15,11,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,red,circle,solid,red
"19344",27,15,12,"321",1,2,3,1,3,2,NA,square,dotted,green,square,striped,red,square,solid,red
"19345",27,15,13,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,striped,red,cloud,striped,red
"19346",27,15,14,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,striped,red,circle,striped,red
"19347",27,15,15,"322a",1,2,3,2,3,1,NA,square,dotted,green,square,striped,red,square,striped,red
